,Thresh,n,ll_mean,ll_std
0,0.0,205,0.65175033751,0.00969099812485
0,0.00051229505334,149,0.653507913151,0.0109679959418
0,0.00102459010668,124,0.654299404074,0.0108135437372
0,0.00153688527644,111,0.654131271074,0.010699328863
0,0.00204918021336,98,0.654038947266,0.010474396835
0,0.00256147538312,86,0.653797605547,0.0100603347308
0,0.00307377055287,77,0.653897553799,0.0101546284659
0,0.0035860654898,70,0.653998299103,0.0102921240046
0,0.00409836042672,62,0.654053162352,0.0103710954707
0,0.00461065582931,55,0.654186338101,0.0103890281317
0,0.00512295076624,52,0.654235294765,0.010407487763
0,0.00563524570316,50,0.654239986653,0.0104856135695
0,0.00614754110575,47,0.654375250457,0.0105987939268
0,0.00665983604267,42,0.654451766586,0.0104415458359
0,0.0071721309796,39,0.654533197317,0.0104806464101
0,0.00768442638218,36,0.654624494877,0.0103581349791
0,0.00819672085345,32,0.654576011787,0.010477019704
0,0.00870901625603,29,0.65502758332,0.0104274564417
0,0.00922131165862,28,0.655062614687,0.0102959233977
0,0.00973360612988,27,0.65507508724,0.0102976094766
0,0.0112704914063,25,0.655170160834,0.0101538567308
0,0.0122950822115,24,0.655076841263,0.0102994542298
0,0.0143442619592,22,0.655191924605,0.0099768418175
0,0.0153688527644,21,0.655226319351,0.00993758122697
0,0.0158811472356,18,0.655164922774,0.0103974443641
0,0.0169057380408,16,0.655219949282,0.0103444114079
0,0.0189549177885,15,0.655588633895,0.0102307792843
0,0.0194672122598,14,0.655795869651,0.0102120431705
0,0.0199795085937,13,0.655830301535,0.010239550049
0,0.0215163938701,12,0.655856871971,0.0102728548025
0,0.0235655736178,11,0.655855457756,0.0102207312631
0,0.027151638642,10,0.655694893565,0.0104918013625
0,0.0276639349759,9,0.655898480532,0.0102455076187
0,0.0297131147236,8,0.655867267388,0.0103507703287
0,0.0332991816103,7,0.655758349593,0.0101388285401
0,0.0343237705529,6,0.655413571008,0.0103911435534
0,0.0404713116586,5,0.655529425498,0.0106468746416
0,0.0420081950724,4,0.655285712212,0.0104449010104
0,0.0450819656253,2,0.654369870213,0.0106408437709
0,0.051229506731,1,0.652783257711,0.0095525882736
