,Thresh,n,ll_mean,ll_std
0,0.0,205,0.485819919872,0.0171463733786
0,0.00051229505334,149,0.485325652882,0.0109288419721
0,0.00102459010668,124,0.483060973455,0.0121589092299
0,0.00153688527644,111,0.489352516206,0.0125537428874
0,0.00204918021336,98,0.48146727397,0.015539150972
0,0.00256147538312,86,0.490523550783,0.015656888155
0,0.00307377055287,77,0.569439790403,0.0600943353713
0,0.0035860654898,70,0.619582560444,0.0194416688431
0,0.00409836042672,62,0.610917842635,0.0232297065235
0,0.00461065582931,55,0.603501828583,0.0233500980254
0,0.00512295076624,52,0.6094775157,0.0227372003179
0,0.00563524570316,50,0.61181633066,0.0248502599274
0,0.00614754110575,47,0.608895100053,0.0260653881616
0,0.00665983604267,42,0.584015451184,0.0236590422103
0,0.0071721309796,39,0.584470136086,0.0204190034565
0,0.00768442638218,36,0.573830796276,0.022188799447
0,0.00819672085345,32,0.587138499765,0.019518217917
0,0.00870901625603,29,0.585854815074,0.0222584346032
0,0.00922131165862,28,0.584033456679,0.0228155242349
0,0.00973360612988,27,0.583363501899,0.0164717457112
0,0.0112704914063,25,0.580803094262,0.0176077593837
0,0.0122950822115,24,0.557858573511,0.0107219173362
0,0.0143442619592,22,0.539418509373,0.0127502662814
0,0.0153688527644,21,0.550676627315,0.0202427375159
0,0.0158811472356,18,0.565790837872,0.0151412255114
0,0.0169057380408,16,0.537713994869,0.0428831831096
0,0.0189549177885,15,0.533442630922,0.0170160654089
0,0.0194672122598,14,0.538684491631,0.0250358871174
0,0.0199795085937,13,0.529128913856,0.0385087716745
0,0.0215163938701,12,0.539963329818,0.0129377809423
0,0.0235655736178,11,0.652748823135,0.00993882959479
0,0.027151638642,10,0.640523012956,0.0133151677521
0,0.0276639349759,9,0.647871536666,0.012842808048
0,0.0297131147236,8,0.635449462965,0.0167868588961
0,0.0332991816103,7,0.491595080753,0.108362530347
0,0.0343237705529,6,0.542900881902,0.0914031165161
0,0.0404713116586,5,0.35056461424,0.016731111055
0,0.0420081950724,4,0.497917933755,0.151792222522
0,0.0450819656253,2,0.447945741569,0.103827268779
0,0.051229506731,1,0.577058731564,0.0775146304807
