,Thresh,n,ll_mean,ll_std
0,0.0,205,0.646374884107,0.00939132199767
0,0.000513874634635,145,0.647005368068,0.00995131929095
0,0.00102774926927,116,0.649250815868,0.0097494544884
0,0.0015416238457,106,0.648986708698,0.00934255277844
0,0.00205549853854,94,0.647018760017,0.00796379956486
0,0.00256937299855,85,0.64754271089,0.00850751005634
0,0.00308324769139,77,0.648112990754,0.00912378738658
0,0.00359712238424,72,0.647864000935,0.00851150333048
0,0.00411099707708,67,0.64762276817,0.00802914744851
0,0.00462487153709,59,0.647544746935,0.00722249466575
0,0.0051387459971,54,0.647638415662,0.00780038629286
0,0.00565262092277,51,0.647019400729,0.00726432760676
0,0.00616649538279,48,0.647349792763,0.00710237924873
0,0.0066803698428,45,0.647449613694,0.00740845256778
0,0.00719424476847,42,0.647191028621,0.00682841851617
0,0.00770811922848,39,0.64759975244,0.00678761848857
0,0.00822199415416,36,0.647625338523,0.00657317271149
0,0.00873586814851,35,0.64794679798,0.00666159803109
0,0.00924974307418,33,0.648003837039,0.00679831024473
0,0.00976361799985,32,0.647842883278,0.00687705074254
0,0.0102774919942,30,0.64829547961,0.00667143126015
0,0.0107913669199,29,0.648526072458,0.00668949124521
0,0.0113052418455,26,0.649087806839,0.00659632390241
0,0.0118191158399,24,0.649433165234,0.00644320478067
0,0.0123329907656,23,0.649512562328,0.00644410545908
0,0.0133607396856,22,0.649121087485,0.00650430818494
0,0.0138746146113,20,0.648494805596,0.00636546386008
0,0.0143884895369,19,0.648429112064,0.00629493468813
0,0.0149023635313,18,0.648126588273,0.00615853418626
0,0.015416238457,17,0.648151632073,0.00599665850438
0,0.0159301124513,16,0.648514732095,0.00621278207484
0,0.0164439883083,15,0.648337527948,0.00618205007141
0,0.0169578623027,14,0.64840032372,0.0062268649606
0,0.017471736297,12,0.648371191708,0.00693416208717
0,0.017985612154,11,0.648423821057,0.00690446421642
0,0.0195272359997,10,0.648515215442,0.00698017138161
0,0.0205549839884,9,0.648630118474,0.00693432807552
0,0.0236382316798,8,0.648530809841,0.00711475644028
0,0.0251798555255,7,0.648644642393,0.00708128736313
0,0.0282631032169,6,0.648628688269,0.00731589750655
0,0.0380267202854,4,0.648685688554,0.00737049457454
0,0.0457348413765,3,0.648941979122,0.00716336113489
0,0.0467625893652,2,0.649034950213,0.00616076759931
0,0.105344295502,1,0.648210124876,0.00648495241273
