,Thresh,n,ll_mean,ll_std
0,0.0,205,0.648414768378,0.0107583248552
0,0.00051229505334,149,0.647329621488,0.0128726592985
0,0.00102459010668,124,0.648658330002,0.0114750745674
0,0.00153688527644,111,0.647779276115,0.0114456749736
0,0.00204918021336,98,0.650494335651,0.0122347978855
0,0.00256147538312,86,0.65162969716,0.0119273753276
0,0.00307377055287,77,0.650103248234,0.0117612454016
0,0.0035860654898,70,0.651468249587,0.0127352020794
0,0.00409836042672,62,0.651592492494,0.0112014943206
0,0.00461065582931,55,0.650743176095,0.0110759472382
0,0.00512295076624,52,0.649833146893,0.0126562612324
0,0.00563524570316,50,0.65082549433,0.0114010424134
0,0.00614754110575,47,0.649897227335,0.0121971738663
0,0.00665983604267,42,0.64969372571,0.0116922923153
0,0.0071721309796,39,0.650580584616,0.0109084757175
0,0.00768442638218,36,0.651268909931,0.011759188043
0,0.00819672085345,32,0.650550055224,0.0126062870015
0,0.00870901625603,29,0.651363905836,0.0134920621273
0,0.00922131165862,28,0.651770331522,0.0134330347718
0,0.00973360612988,27,0.6501241723,0.011509663882
0,0.0112704914063,25,0.650125178528,0.0136877064054
0,0.0122950822115,24,0.649447609464,0.013621790338
0,0.0143442619592,22,0.647708616735,0.0151291172444
0,0.0153688527644,21,0.648765140154,0.015325537961
0,0.0158811472356,18,0.647616302417,0.0145108247572
0,0.0169057380408,16,0.646276458667,0.0126635925639
0,0.0189549177885,15,0.644560558913,0.0124117688167
0,0.0194672122598,14,0.644035114198,0.0122925992604
0,0.0199795085937,13,0.644201382538,0.0139628120133
0,0.0215163938701,12,0.642488049204,0.0124831340527
0,0.0235655736178,11,0.643603748225,0.0138801738809
0,0.027151638642,10,0.64178852126,0.012876520229
0,0.0276639349759,9,0.642828781137,0.013431503091
0,0.0297131147236,8,0.641007371064,0.0140765943671
0,0.0332991816103,7,0.637940077704,0.0132998540972
0,0.0343237705529,6,0.633804530952,0.00951413081231
0,0.0404713116586,5,0.634560047049,0.00953207643296
0,0.0420081950724,4,0.633135348349,0.00926464526011
0,0.0450819656253,2,0.626433800712,0.0117271024266
0,0.051229506731,1,0.623002716559,0.0134583019943
