,Thresh,n,ll_mean,ll_std
0,0.0,205,0.651184897433,0.014406042482
0,0.000511247431859,155,0.653030858375,0.0140038535801
0,0.00102249486372,127,0.653945416175,0.014390370418
0,0.00153374229558,99,0.65495633354,0.0135380860898
0,0.00204498972744,89,0.653935375235,0.0136185245619
0,0.0025562371593,80,0.65500673411,0.0139316406139
0,0.00306748459116,74,0.654515434994,0.0144348915097
0,0.00357873202302,63,0.654149687541,0.0140099112725
0,0.00408997945487,56,0.654302400327,0.0139917673345
0,0.00460122711957,51,0.654864773089,0.0138077789415
0,0.00511247431859,47,0.654660575608,0.0134480485576
0,0.00562372198328,44,0.654351613206,0.0129049882048
0,0.00613496918231,40,0.654018729076,0.013317588332
0,0.006646216847,38,0.653724078733,0.0148929993113
0,0.00715746404603,35,0.654157414492,0.0149063609887
0,0.00766871171072,34,0.654108708584,0.0148973707986
0,0.00817995890975,30,0.654270432895,0.0151151547204
0,0.0097137009725,26,0.654474770168,0.0154154279149
0,0.0102249486372,23,0.654675527233,0.0151545371828
0,0.0117586916313,21,0.655012555403,0.0148570518154
0,0.013292433694,20,0.653941270535,0.0146083570878
0,0.0163599178195,18,0.654343537225,0.0144039062944
0,0.0173824131489,14,0.654317012133,0.0140052665893
0,0.0178936608136,11,0.653939028705,0.0131989525736
0,0.0184049084783,10,0.653973386244,0.0132805429897
0,0.0219836402684,9,0.654047452635,0.0133432351769
0,0.032719835639,8,0.653962999627,0.0134928986189
0,0.0393660515547,7,0.653988407863,0.0136345205585
0,0.0449897758663,6,0.654215970582,0.0141593693372
0,0.0480572581291,5,0.653885884618,0.014211559393
0,0.0501022487879,4,0.653892682711,0.0146804184704
0,0.0587934553623,3,0.653574431604,0.0149263198917
0,0.0628834366798,2,0.652736760866,0.0149587524671
0,0.0690184012055,1,0.650479652747,0.0128658547739
