,Thresh,n,ll_mean,ll_std
0,0.0,184,0.630918612388,0.0127870196035
0,0.00025673941127,151,0.633333206747,0.0124682620622
0,0.00051347882254,140,0.635936752173,0.0122895938087
0,0.000770218204707,127,0.637763482798,0.0121496702879
0,0.00102695764508,120,0.638660637232,0.0120497675517
0,0.00128369708546,115,0.638773084437,0.0123383886545
0,0.00154043640941,109,0.63929330916,0.0125833238036
0,0.00179717584979,106,0.639874894542,0.0126336023423
0,0.00205391529016,102,0.640140838298,0.0128097176009
0,0.00231065461412,97,0.64048973384,0.0132532497785
0,0.00256739417091,89,0.641659886715,0.0134041998328
0,0.00282413349487,85,0.641828001703,0.0136015654978
0,0.00308087281883,83,0.641947025931,0.0139407327633
0,0.00333761237562,79,0.642271403309,0.014459132553
0,0.00359435169958,73,0.643628523677,0.0155222089516
0,0.00385109125637,69,0.644029778253,0.015174813728
0,0.00410783058032,64,0.644203401542,0.015796241009
0,0.00436457013711,61,0.644531292829,0.0155555363899
0,0.00462130922824,60,0.644479465539,0.0156388904846
0,0.00487804878503,58,0.644531023468,0.0155518719114
0,0.00513478834182,56,0.644799906124,0.015952747643
0,0.00539152743295,53,0.645869428803,0.0160552718243
0,0.00564826698974,52,0.64603327867,0.0158247692668
0,0.00590500654653,49,0.646110806942,0.0157815096501
0,0.00616174563766,48,0.646878673852,0.0150980228488
0,0.00641848519444,46,0.64668938399,0.0149724667408
0,0.00667522475123,44,0.647448965595,0.0142069163988
0,0.00693196384236,43,0.647474570626,0.0143590877105
0,0.00718870339915,40,0.648111052692,0.0140602673618
0,0.00744544295594,38,0.648839374771,0.0143141366386
0,0.00770218251273,37,0.648831185069,0.0143135965657
0,0.00795892160386,36,0.648951263016,0.0143813134693
0,0.00847240071744,34,0.649095045461,0.0142476827477
0,0.00872914027423,33,0.649137022569,0.0142518332469
0,0.00898587889969,32,0.649032601077,0.0139260186403
0,0.00924261845648,30,0.649391749448,0.0143558565761
0,0.00949935801327,29,0.649358772569,0.0150496827436
0,0.00975609757006,28,0.64961941179,0.0154187356398
0,0.0100128371269,27,0.649540751293,0.0156704865606
0,0.0102695766836,26,0.64925430502,0.0158730083523
0,0.0105263162404,25,0.649952612497,0.0154145761448
0,0.0112965339795,24,0.650251405779,0.0158122860181
0,0.0118100130931,23,0.650695709326,0.0156447174013
0,0.0120667526498,22,0.65000449352,0.0152299507546
0,0.0123234912753,21,0.649504580807,0.0148606111308
0,0.0125802308321,20,0.649253839569,0.0161743848284
0,0.0138639276847,19,0.648899468873,0.0156116468223
0,0.0154043650255,18,0.648938231439,0.015641101692
0,0.0159178432077,17,0.648912103735,0.0162889948651
0,0.0161745827645,16,0.649721436245,0.0161153820602
0,0.018485236913,15,0.647541532047,0.016279098975
0,0.0192554555833,14,0.646690105893,0.0157881778489
0,0.0207958929241,13,0.646690284187,0.0155057849505
0,0.0220795888454,12,0.644851128049,0.0162381550743
0,0.022593067959,11,0.643798144576,0.014897660693
0,0.0241335052997,10,0.642662253978,0.0160792826168
0,0.0243902429938,9,0.640445390749,0.0159168237008
0,0.0272143781185,8,0.633634907527,0.015538158821
0,0.028241334483,7,0.635026948223,0.0145155874058
0,0.0333761237562,6,0.631871316672,0.0150030484319
0,0.0397946089506,4,0.627315409364,0.014722533752
0,0.0415917858481,3,0.605149766741,0.0141924484471
0,0.0472400523722,2,0.579055471853,0.0101715315266
0,0.0539152771235,1,0.551703671105,0.0156435085534
