,Thresh,n,ll_mean,ll_std
0,0.0,184,-13.3653831783,0.447667618817
0,0.00025673941127,151,-13.387197293,0.516881196868
0,0.00051347882254,140,-13.5464411525,0.410614116385
0,0.000770218204707,127,-13.6182353025,0.521466376577
0,0.00102695764508,120,-13.3185519573,0.43475530216
0,0.00128369708546,115,-13.4059767469,0.458203536533
0,0.00154043640941,109,-13.5995291441,0.45444865746
0,0.00179717584979,106,-13.6432563115,0.352962671078
0,0.00205391529016,102,-13.4933982488,0.415841978025
0,0.00231065461412,97,-13.5714430609,0.435796560187
0,0.00256739417091,89,-13.5558420022,0.433679717858
0,0.00282413349487,85,-13.4434402058,0.300700809193
0,0.00308087281883,83,-13.5683377972,0.337045959865
0,0.00333761237562,79,-13.5058493722,0.501027264474
0,0.00359435169958,73,-13.5558215098,0.418721471696
0,0.00385109125637,69,-13.4652553865,0.512081340979
0,0.00410783058032,64,-13.3653602452,0.47525832094
0,0.00436457013711,61,-13.3279047737,0.407953955688
0,0.00462130922824,60,-13.4122073321,0.404368400105
0,0.00487804878503,58,-13.2873125053,0.584572313894
0,0.00513478834182,56,-13.4277964271,0.462888603841
0,0.00539152743295,53,-13.2998007825,0.468290476167
0,0.00564826698974,52,-13.3497384954,0.577959132124
0,0.00590500654653,49,-13.4028249509,0.481499300404
0,0.00616174563766,48,-13.3622285984,0.4886624667
0,0.00641848519444,46,-13.4652947991,0.379753410164
0,0.00667522475123,44,-13.3747100265,0.47503738892
0,0.00693196384236,43,-13.5495606191,0.453593351658
0,0.00718870339915,40,-13.4122334631,0.5153644982
0,0.00744544295594,38,-13.474645177,0.50301488864
0,0.00770218251273,37,-13.4590515454,0.482265218788
0,0.00795892160386,36,-13.4746439299,0.332341551481
0,0.00847240071744,34,-13.4028223662,0.48375254509
0,0.00872914027423,33,-13.4840257872,0.497324902355
0,0.00898587889969,32,-13.4559231157,0.372491168171
0,0.00924261845648,30,-13.3591033482,0.498682561282
0,0.00949935801327,29,-13.4778111041,0.320158666914
0,0.00975609757006,28,-13.5121042623,0.455807166222
0,0.0100128371269,27,-13.3778753574,0.316420329372
0,0.0102695766836,26,-13.4403335499,0.367972416594
0,0.0105263162404,25,-13.5215004676,0.383254142173
0,0.0112965339795,24,-13.3965987922,0.473642578004
0,0.0118100130931,23,-13.4465789716,0.464405744081
0,0.0120667526498,22,-13.4309462171,0.558595530066
0,0.0123234912753,21,-13.4559289883,0.346998982671
0,0.0125802308321,20,-13.4528107496,0.423975967844
0,0.0138639276847,19,-13.4840374071,0.457499125894
0,0.0154043650255,18,-13.4216007723,0.52288030387
0,0.0159178432077,17,-13.3248317119,0.508256813064
0,0.0161745827645,16,-13.4466140655,0.313825635207
0,0.018485236913,15,-13.5777049077,0.453789421139
0,0.0192554555833,14,-13.4466071441,0.413477469237
0,0.0207958929241,13,-13.4840914383,0.581146139324
0,0.0220795888454,12,-13.5090145205,0.466819622085
0,0.022593067959,11,-13.5246207469,0.467812131696
0,0.0241335052997,10,-13.377902246,0.410002865297
0,0.0243902429938,9,-13.6807470914,0.483128806023
0,0.0272143781185,8,-13.824317989,0.492892242136
0,0.028241334483,7,-14.0803047057,0.442984937891
0,0.0333761237562,6,-14.264484027,0.484639815448
0,0.0397946089506,4,-15.051325733,0.479027159162
0,0.0415917858481,3,-15.9473696976,0.493532143923
0,0.0472400523722,2,-16.5436894395,0.350737357672
0,0.0539152771235,1,-15.6632291236,0.258304672346
