,Thresh,n,ll_mean,ll_std
0,0.0,205,0.643612039685,0.00747586838147
0,0.000513874634635,145,0.64695000811,0.00761243489581
0,0.00102774926927,116,0.643345470063,0.00683913448152
0,0.0015416238457,106,0.64543596714,0.00790809647496
0,0.00205549853854,94,0.645183658395,0.0091768374897
0,0.00256937299855,85,0.645435645162,0.0081051196287
0,0.00308324769139,77,0.645301065865,0.00755043752751
0,0.00359712238424,72,0.644908529705,0.00805971509846
0,0.00411099707708,67,0.643764161885,0.00673221856161
0,0.00462487153709,59,0.642608431113,0.00789556862436
0,0.0051387459971,54,0.644184912783,0.00683080096813
0,0.00565262092277,51,0.643867703093,0.00748363299611
0,0.00616649538279,48,0.645370881053,0.00726812745303
0,0.0066803698428,45,0.646142493048,0.00625941127213
0,0.00719424476847,42,0.644742516849,0.00872831850043
0,0.00770811922848,39,0.646608169504,0.00776716152545
0,0.00822199415416,36,0.645928759136,0.00846367302099
0,0.00873586814851,35,0.646469219097,0.00829773362566
0,0.00924974307418,33,0.646232251781,0.00787958560079
0,0.00976361799985,32,0.644720424502,0.00893459784953
0,0.0102774919942,30,0.64330147453,0.0097588187933
0,0.0107913669199,29,0.643569385375,0.00683096452235
0,0.0113052418455,26,0.642331175476,0.00812959889281
0,0.0118191158399,24,0.642967638482,0.00705539146914
0,0.0123329907656,23,0.643513315657,0.00855389458394
0,0.0133607396856,22,0.644132051222,0.00812537761005
0,0.0138746146113,20,0.640675607589,0.00621922002936
0,0.0143884895369,19,0.638585775898,0.00724605773324
0,0.0149023635313,18,0.636380387108,0.00571564248564
0,0.015416238457,17,0.634435638665,0.00797513862023
0,0.0159301124513,16,0.635290212216,0.00703535913338
0,0.0164439883083,15,0.634787561072,0.00676627742279
0,0.0169578623027,14,0.636413777824,0.00758153908329
0,0.017471736297,12,0.631191370143,0.00529598469936
0,0.017985612154,11,0.632913380181,0.00598294475807
0,0.0195272359997,10,0.627092931253,0.00742371101489
0,0.0205549839884,9,0.626118485498,0.00972381684206
0,0.0236382316798,8,0.626819304075,0.00975076799593
0,0.0251798555255,7,0.621798926881,0.0119612283608
0,0.0282631032169,6,0.62137567858,0.0121984650302
0,0.0380267202854,4,0.599239417709,0.0119382317441
0,0.0457348413765,3,0.583905691652,0.0161036924856
0,0.0467625893652,2,0.573023822658,0.00545199651229
0,0.105344295502,1,0.613090820849,0.0116822023923
