,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
53,1.43382164836,0.00401386618614,-1.09315580008,-1.09306167381,logistic,10,"(100,)",adam,"{'alpha': 10, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",54,-1.09265451846,-1.09259113594,-1.09276662021,-1.09255262052,-1.09229203135,-1.09199424942,-1.09418195726,-1.09424884397,-1.09458497199,-1.09431956222,-1.09213516975,-1.09217109819,-1.09319069981,-1.09317793751,-1.09344476211,-1.09343794272,0.22348428085,0.000388561832399,0.000819162025086,0.000833652556822
54,1.01404723525,0.00204837322235,-1.15642334581,-1.02592833166,relu,1,"(10,)",lbfgs,"{'alpha': 1, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",74,-1.14622885189,-1.02729594137,-1.14406488289,-1.02444210485,-1.14929741071,-1.03051015262,-1.17365953414,-1.01725805171,-1.20963557208,-1.01881592046,-1.12514679622,-1.03008341093,-1.14944499628,-1.02565182619,-1.15398465275,-1.03336924513,0.0666499457011,0.000269482374752,0.0236218336707,0.00528607592766
55,3.22754883766,0.00185304880142,-1.094784438,-1.08277865826,relu,1,"(10,)",sgd,"{'alpha': 1, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",60,-1.09624096625,-1.08242276085,-1.09239272748,-1.08291300591,-1.09177061793,-1.08411313356,-1.094245412,-1.08260550227,-1.09810808303,-1.0817596813,-1.09353329838,-1.08371695529,-1.10376247449,-1.08111870713,-1.08823205581,-1.08357951975,0.168203202681,0.000138405514684,0.00437602153381,0.00095335275666
56,2.40153291821,0.00184673070908,-1.09678088575,-1.06296883105,relu,1,"(10,)",adam,"{'alpha': 1, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",63,-1.0999403526,-1.0619627045,-1.0859034613,-1.06328201844,-1.09285012714,-1.06626988619,-1.09285974637,-1.06355980337,-1.10507455277,-1.05918481589,-1.09648387345,-1.06692712058,-1.10662501519,-1.06034938022,-1.09454487607,-1.06221491919,0.373835138043,5.65842121876e-05,0.00642146633254,0.00249432663026
57,2.01621779799,0.00242161750793,-1.32440984798,-0.908347383674,relu,1,"(30,)",lbfgs,"{'alpha': 1, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",78,-1.41767436407,-0.906417772338,-1.26506929331,-0.90527047516,-1.29668695336,-0.909357894666,-1.28311965132,-0.91667597604,-1.31688096581,-0.903081999081,-1.34041361743,-0.909747971497,-1.33882856427,-0.908840502045,-1.33651193968,-0.907386478561,0.101592085694,0.000270219062235,0.0438614836486,0.0037820261551
58,4.33289065957,0.00218251347542,-1.09665163699,-1.06925222372,relu,1,"(30,)",sgd,"{'alpha': 1, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",62,-1.11037402178,-1.06609557631,-1.08488658961,-1.0718180477,-1.09058299795,-1.07080696962,-1.10228018989,-1.06803274747,-1.09582885421,-1.0694853276,-1.09109655016,-1.07019134294,-1.10448434873,-1.06826789529,-1.09366339214,-1.06931988286,0.0756226671266,8.35162482258e-05,0.00788747692964,0.00167189993959
59,2.47891688347,0.00236108899117,-1.10659431398,-1.03466384589,relu,1,"(30,)",adam,"{'alpha': 1, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",66,-1.12240029392,-1.02346653133,-1.08726413852,-1.04460223733,-1.09464052873,-1.03448625534,-1.10798744983,-1.03214402059,-1.11071433268,-1.03937939402,-1.10539255724,-1.03714583274,-1.11641079369,-1.03445410137,-1.10796438361,-1.03163239438,0.359053100856,0.000361147182789,0.0105254532239,0.00578967701751
60,5.44263449311,0.00362646579742,-2.37819786131,-0.467877256767,relu,1,"(100,)",lbfgs,"{'alpha': 1, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",81,-2.39904123253,-0.47348468146,-2.47838368733,-0.459879397167,-2.31934156578,-0.474303123114,-2.45920907904,-0.458869641059,-2.3538383332,-0.465947620205,-2.42071212977,-0.480970131917,-2.21975481136,-0.467619495445,-2.37497374904,-0.46194396377,0.206003004661,0.000626077984661,0.0774555681079,0.00731654932812
61,8.2176695466,0.00294953584671,-1.10140994806,-1.04966166743,relu,1,"(100,)",sgd,"{'alpha': 1, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",65,-1.1055521497,-1.04861494375,-1.08588911194,-1.0526786746,-1.09433153676,-1.05140708251,-1.10549180673,-1.04817362255,-1.10513718884,-1.04907495835,-1.1013700291,-1.05027609818,-1.10954143416,-1.04866654287,-1.10400796735,-1.0484014166,0.13271029512,0.00014429154405,0.00717574107017,0.00153129731768
62,3.11798113585,0.00299486517906,-1.11030449311,-1.0115732678,relu,1,"(100,)",adam,"{'alpha': 1, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",67,-1.12401071199,-1.00446946882,-1.09472913419,-1.01400012119,-1.09799215057,-1.02089537539,-1.1094980443,-1.01165805642,-1.11750679085,-1.0125234885,-1.11424456537,-1.00986802444,-1.11293515706,-1.01589075442,-1.11154183346,-1.00328085322,0.389434795155,0.000208923112037,0.00907986045344,0.00541384868834
