,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_scale_pos_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,5.98325896263,0.035897642374,-1.09087453979,-1.05490982352,0.7,0.4,0.01,3,3,209,multi:softprob,1,0.7,"{'colsample_bytree': 0.7, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.7, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",5,-1.09039996556,-1.05450172883,-1.08940881905,-1.05556319947,-1.08965475419,-1.05507076068,-1.09035373106,-1.05550206528,-1.09293555123,-1.05432325391,-1.0922496427,-1.05477000325,-1.09360340588,-1.05430870799,-1.08840106629,-1.05523886876,0.114389952924,0.0413201380232,0.00172530798189,0.000474778468161
1,5.64058935642,0.0374971330166,-1.09083897678,-1.05519895055,0.7,0.4,0.01,3,3,209,multi:softprob,1,0.8,"{'colsample_bytree': 0.7, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.8, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",3,-1.0912328999,-1.05435000443,-1.0885943836,-1.05621087833,-1.09006570191,-1.05507890734,-1.09003765272,-1.0555904043,-1.09255698786,-1.05429633911,-1.09270575439,-1.05528248843,-1.09239178602,-1.05473854937,-1.08913485578,-1.05604403308,0.15885276006,0.0313145069261,0.00150734454458,0.000676403491952
2,5.31406110525,0.0362505316734,-1.09102270769,-1.05573831651,0.7,0.4,0.01,3,3,209,multi:softprob,1,0.9,"{'colsample_bytree': 0.7, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.9, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",6,-1.09065660404,-1.05479209213,-1.08957209549,-1.05647756281,-1.09036975038,-1.0560947651,-1.09079270985,-1.0553953637,-1.09202980234,-1.05477751593,-1.09332048149,-1.05556946371,-1.09313377102,-1.05558716317,-1.08831448098,-1.05721260552,0.06198580938,0.0387184974308,0.00161169515026,0.000777377188056
3,6.44666785002,0.0384771823883,-1.09072259165,-1.05422437466,0.8,0.4,0.01,3,3,209,multi:softprob,1,0.7,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.7, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",1,-1.09036167974,-1.05390411076,-1.08979356599,-1.05500299774,-1.08950542791,-1.0542602869,-1.09000371513,-1.05462342761,-1.09312404699,-1.05341819957,-1.09189582779,-1.0541025393,-1.0934573764,-1.05368182229,-1.0876479379,-1.05480161314,0.093591044345,0.026556091176,0.00183835911674,0.000519817909837
4,6.08199924231,0.041515737772,-1.09087092806,-1.05454684613,0.8,0.4,0.01,3,3,209,multi:softprob,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.8, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",4,-1.09136042369,-1.05349906488,-1.08870579287,-1.05563893625,-1.09055945687,-1.05444723559,-1.08954049211,-1.05486364065,-1.09283427429,-1.05359957293,-1.09274069595,-1.05458553044,-1.09228195265,-1.05403074436,-1.08895132469,-1.05571004396,0.120214298496,0.0459234120033,0.00157360526495,0.000784139706131
5,6.10841393471,0.0354147851467,-1.09120142021,-1.05524968715,0.8,0.4,0.01,3,3,209,multi:softprob,1,0.9,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.9, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",8,-1.0905584165,-1.05425848922,-1.0896295102,-1.05573432286,-1.09038567879,-1.05574059095,-1.09069055604,-1.05513934017,-1.09289539423,-1.0542448014,-1.09304852228,-1.0551237621,-1.09306131522,-1.05498500673,-1.08935244042,-1.05677118374,0.137302877414,0.0272511685579,0.00145588088677,0.000781118443138
6,6.87235575914,0.018654614687,-1.0907778076,-1.05355851041,0.9,0.4,0.01,3,3,209,multi:softprob,1,0.7,"{'colsample_bytree': 0.9, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.7, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",2,-1.09099741711,-1.05312474593,-1.08951802985,-1.05414172608,-1.08946985981,-1.05363854205,-1.09013436653,-1.05377837081,-1.09289278468,-1.05281149016,-1.09222975265,-1.05334674962,-1.09310502523,-1.053349804,-1.08788265606,-1.0542766546,0.0721209894975,0.0111659003346,0.00173617803023,0.000467066259663
7,6.64775705338,0.0251505970955,-1.09105466843,-1.05398186927,0.9,0.4,0.01,3,3,209,multi:softprob,1,0.8,"{'colsample_bytree': 0.9, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.8, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",7,-1.09122111403,-1.05332640876,-1.08882113968,-1.05491599282,-1.09028697635,-1.05384546774,-1.09045866676,-1.05415865264,-1.09348045024,-1.05295934316,-1.09280463608,-1.05403137427,-1.09229119241,-1.05347060423,-1.08908202401,-1.05514711054,0.0464193380591,0.0190920203196,0.00159355687435,0.000708807322192
8,6.34137699008,0.0227497220039,-1.09130356935,-1.05480213812,0.9,0.4,0.01,3,3,209,multi:softprob,1,0.9,"{'colsample_bytree': 0.9, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 209, 'subsample': 0.9, 'objective': 'multi:softprob', 'max_depth': 3, 'gamma': 0.4}",9,-1.09113696226,-1.05378783286,-1.08936156671,-1.05542626,-1.0909488127,-1.0552550455,-1.09051461574,-1.05465919627,-1.09311550908,-1.05389991987,-1.09325083714,-1.05474470568,-1.09272086266,-1.0544887278,-1.08938792594,-1.05615541701,0.0339698887333,0.0272682618293,0.00147003678028,0.000740842998768
