,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,7.90417039394,0.615519821644,-1.08994482224,-1.05647329513,entropy,5,sqrt,4,23,620,"{'min_samples_leaf': 4, 'n_estimators': 620, 'min_samples_split': 23, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",1,-1.09037142946,-1.05592596443,-1.08785351858,-1.05755606138,-1.08857384096,-1.05693304258,-1.08881491613,-1.05654166627,-1.09242010081,-1.0554580092,-1.09185239136,-1.05602586402,-1.09108702492,-1.0561515363,-1.08859518828,-1.05719421687,0.0200979691319,0.0139247297082,0.00160447386135,0.000665418381766
1,8.16401228309,0.658601552248,-1.08995140583,-1.05646613745,entropy,5,sqrt,4,23,630,"{'min_samples_leaf': 4, 'n_estimators': 630, 'min_samples_split': 23, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",2,-1.09036035241,-1.05590212057,-1.08796273108,-1.057568136,-1.08858895069,-1.05689780033,-1.08882210064,-1.05652503296,-1.09236735167,-1.05543739383,-1.09180527437,-1.05604547781,-1.09115281273,-1.0561641532,-1.08856125905,-1.05718898486,0.0423770738761,0.0379861135442,0.00157693382386,0.000668139974809
2,8.29591673613,0.642793029547,-1.08996384424,-1.05649746563,entropy,5,sqrt,4,23,640,"{'min_samples_leaf': 4, 'n_estimators': 640, 'min_samples_split': 23, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",4,-1.09031080407,-1.05589116349,-1.08806240311,-1.05762054261,-1.08863218314,-1.05694299454,-1.08879173285,-1.05655635055,-1.09235998089,-1.05548826012,-1.09178658157,-1.0561063672,-1.09118355487,-1.05612331069,-1.0885930888,-1.05725073586,0.120997802396,0.0119660276731,0.00155337037478,0.000680967081306
3,8.02411162853,0.627085208893,-1.08998260159,-1.05666954351,entropy,5,sqrt,4,24,620,"{'min_samples_leaf': 4, 'n_estimators': 620, 'min_samples_split': 24, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",8,-1.09025023628,-1.05621969348,-1.0880544953,-1.05776363904,-1.08875370175,-1.05697777557,-1.08892646018,-1.0567405039,-1.09237605944,-1.05560711225,-1.09189978429,-1.05621472872,-1.09089510102,-1.05649443407,-1.08871450607,-1.05733846103,0.0445142622291,0.0173478712029,0.0015103981519,0.00064354322769
4,8.04519271851,0.632914960384,-1.08998343851,-1.05666142052,entropy,5,sqrt,4,24,630,"{'min_samples_leaf': 4, 'n_estimators': 630, 'min_samples_split': 24, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",9,-1.09022581847,-1.05619757531,-1.08815790169,-1.05776738519,-1.08876156406,-1.05694738377,-1.0889107106,-1.0567375584,-1.09232865368,-1.05558334184,-1.09186430911,-1.05623624789,-1.09096102347,-1.05649190267,-1.08866687446,-1.05732996908,0.0447784922229,0.0163845113795,0.00148962853111,0.000646587297349
5,8.23831388354,0.640392452478,-1.08999581961,-1.05669203803,entropy,5,sqrt,4,24,640,"{'min_samples_leaf': 4, 'n_estimators': 640, 'min_samples_split': 24, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",11,-1.09018110953,-1.05618292286,-1.08825464078,-1.05781672665,-1.08878372116,-1.056974008,-1.08888304046,-1.05675947439,-1.09231941368,-1.05566106824,-1.09184942857,-1.05629148702,-1.09100812156,-1.05645915949,-1.0886964621,-1.05739145762,0.121014348308,0.0105783877492,0.00147102953565,0.000649513036627
6,8.19059801102,0.615805119276,-1.0899605107,-1.05687207601,entropy,5,sqrt,4,25,620,"{'min_samples_leaf': 4, 'n_estimators': 620, 'min_samples_split': 25, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",3,-1.09019791884,-1.05653063914,-1.08802235943,-1.05794612167,-1.08869633257,-1.05712252706,-1.08889635543,-1.05694919505,-1.09230893426,-1.05579717837,-1.09192780055,-1.05644625475,-1.09082729723,-1.05661855405,-1.08881689366,-1.05756613803,0.149349470943,0.0107126309217,0.00149913327145,0.000634581598308
7,8.06014281511,0.630785822868,-1.089967665,-1.056862272,entropy,5,sqrt,4,25,630,"{'min_samples_leaf': 4, 'n_estimators': 630, 'min_samples_split': 25, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",5,-1.09017430111,-1.05650365056,-1.08815620267,-1.05794245883,-1.08870107508,-1.05709299493,-1.08889752436,-1.05695016705,-1.09226267346,-1.05577016971,-1.09188952117,-1.05646939259,-1.09090198455,-1.05661545545,-1.08876762588,-1.0575538869,0.0359971815319,0.0150330179442,0.00147216052552,0.000636657556548
8,8.31454512477,0.715813577175,-1.08998671732,-1.05689494282,entropy,5,sqrt,4,25,640,"{'min_samples_leaf': 4, 'n_estimators': 640, 'min_samples_split': 25, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",10,-1.09013164785,-1.05649775741,-1.08825262777,-1.05798909078,-1.08872476136,-1.05711890825,-1.08890884639,-1.05698065971,-1.09226033882,-1.05584912041,-1.09186711573,-1.05652332217,-1.09097143742,-1.05658130822,-1.08878659339,-1.05761937563,0.152579369603,0.0703556660126,0.00145293891829,0.000639085271547
9,8.01392665505,0.622755080462,-1.08997361738,-1.0570641074,entropy,5,sqrt,4,26,620,"{'min_samples_leaf': 4, 'n_estimators': 620, 'min_samples_split': 26, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",7,-1.09024493965,-1.05677039926,-1.08823614008,-1.0580951486,-1.08856164892,-1.05728392133,-1.0889288492,-1.05711231153,-1.09227230129,-1.05601128211,-1.09198746968,-1.05666682175,-1.09078657651,-1.05683910983,-1.08878049076,-1.05773386475,0.104410332634,0.0120364932976,0.00148292626263,0.000608833722304
10,8.13626927137,0.644407749176,-1.08997299789,-1.05705485966,entropy,5,sqrt,4,26,630,"{'min_samples_leaf': 4, 'n_estimators': 630, 'min_samples_split': 26, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",6,-1.0902204982,-1.05673972194,-1.08832429753,-1.05809260204,-1.08855759388,-1.05728209628,-1.08892540113,-1.05711191258,-1.09222691924,-1.05598108619,-1.09194843192,-1.05668642759,-1.09086177821,-1.05683250529,-1.08872840015,-1.05771252533,0.0853127923671,0.0231709390682,0.00146596232543,0.000612557117808
11,8.10091719031,0.676478952169,-1.08999787506,-1.05709181148,entropy,5,sqrt,4,26,640,"{'min_samples_leaf': 4, 'n_estimators': 640, 'min_samples_split': 26, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 5}",12,-1.09017523052,-1.05672959011,-1.08843574193,-1.05814552515,-1.08858633815,-1.05733078522,-1.08897159794,-1.05715592076,-1.09221410806,-1.05606180808,-1.0919273089,-1.05673964309,-1.0909317887,-1.0567950483,-1.08875023545,-1.05777617117,0.0975142552291,0.0372300169557,0.00143923072663,0.000616855068604
