,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,7.15546286106,0.596037209034,-1.0917760247,-1.06497844371,entropy,4,sqrt,3,20,600,"{'min_samples_leaf': 3, 'n_estimators': 600, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",38,-1.09404239702,-1.06335710284,-1.09611912683,-1.06332613168,-1.08933965013,-1.06572123519,-1.09240389143,-1.06441275015,-1.08758763564,-1.06668028864,-1.09147102955,-1.06535305822,-1.09301174579,-1.06538005223,-1.0902237057,-1.06559693072,0.327624963948,0.00761624901901,0.00254805345075,0.00110742140912
1,8.52894365788,1.11642420292,-1.0918023325,-1.06497907822,entropy,4,sqrt,3,20,700,"{'min_samples_leaf': 3, 'n_estimators': 700, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",47,-1.09400775554,-1.06348273405,-1.0959605171,-1.06334376599,-1.08919745932,-1.06558321364,-1.09257078138,-1.06442144045,-1.08809864334,-1.06655254371,-1.09158319263,-1.065389151,-1.09290284673,-1.06543421821,-1.09008868511,-1.06562555869,0.0311458719761,0.436199756441,0.00243621601459,0.00105227575962
2,7.74997037649,0.824731588364,-1.09179635607,-1.06501032659,entropy,4,sqrt,3,20,800,"{'min_samples_leaf': 3, 'n_estimators': 800, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",44,-1.09402025706,-1.06346438459,-1.09602484719,-1.06336054539,-1.08936838347,-1.06566375994,-1.09245879129,-1.06443578815,-1.088001782,-1.06663853037,-1.09171984325,-1.06536243195,-1.09279711098,-1.06545356088,-1.08997009454,-1.06570361146,0.0758496206066,0.0491139732957,0.00244790889833,0.00107940437776
3,5.78707304597,0.589705884457,-1.09176089122,-1.06631805809,entropy,4,sqrt,3,30,600,"{'min_samples_leaf': 3, 'n_estimators': 600, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",35,-1.09404053692,-1.06476656749,-1.09601736516,-1.06455964295,-1.08946387191,-1.06700538267,-1.09243649435,-1.06589328805,-1.08791235178,-1.06798556759,-1.09122209559,-1.06660434624,-1.092937326,-1.06663571983,-1.09004749756,-1.06709394993,0.115588356737,0.0159726760836,0.00246233952111,0.00110212621245
4,6.78840345144,0.695595443249,-1.09179854355,-1.06630855224,entropy,4,sqrt,3,30,700,"{'min_samples_leaf': 3, 'n_estimators': 700, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",45,-1.09419083439,-1.06486009872,-1.09588547938,-1.06458829544,-1.08941952659,-1.06684724562,-1.0926834506,-1.06588648917,-1.08821787285,-1.06785526801,-1.09134137059,-1.06665130824,-1.09279715481,-1.06667607469,-1.08984250326,-1.06710363804,0.0390869998388,0.024888513947,0.00241757589244,0.00104896820712
5,7.76579606533,0.925719708204,-1.09183462487,-1.06632693419,entropy,4,sqrt,3,30,800,"{'min_samples_leaf': 3, 'n_estimators': 800, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",49,-1.09420661977,-1.06484736763,-1.09595799883,-1.06457787974,-1.08947087894,-1.0668871708,-1.09269753138,-1.06583075067,-1.08816127502,-1.06793318553,-1.09156376118,-1.06665503072,-1.09281209641,-1.06671768648,-1.08979641096,-1.06716640196,0.150323461056,0.0498120865791,0.00244109452777,0.00108128719654
6,5.83332973719,0.600987106562,-1.09175028889,-1.06493956691,entropy,4,sqrt,4,20,600,"{'min_samples_leaf': 4, 'n_estimators': 600, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",32,-1.09396384397,-1.06325473526,-1.09617253715,-1.06332892901,-1.08942664686,-1.06569175416,-1.09234675781,-1.06437985358,-1.08740521493,-1.06662462788,-1.0914863079,-1.06529754232,-1.09302996838,-1.06529875311,-1.09016175499,-1.06564033994,0.130527822994,0.0151967769053,0.00258262870287,0.00111240456049
7,8.1849232614,0.991664618254,-1.09177858968,-1.06493781244,entropy,4,sqrt,4,20,700,"{'min_samples_leaf': 4, 'n_estimators': 700, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",39,-1.09394784056,-1.06339407313,-1.09606780123,-1.06334125021,-1.08928456074,-1.0655287165,-1.09243999628,-1.06438784858,-1.0879370947,-1.06650820089,-1.09157315466,-1.06534377046,-1.0929142914,-1.06535144695,-1.09005483632,-1.06564719283,1.04131533735,0.171093517587,0.00247131333727,0.00105409948004
8,7.94312220812,0.920034259558,-1.09179558004,-1.06497108794,entropy,4,sqrt,4,20,800,"{'min_samples_leaf': 4, 'n_estimators': 800, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",43,-1.09403721388,-1.06338147837,-1.09613431134,-1.06337199063,-1.08946700813,-1.06559721439,-1.09234775642,-1.06439662723,-1.08785055668,-1.06659874988,-1.09172311172,-1.06531334085,-1.09286687694,-1.06536911389,-1.08992766784,-1.06574018826,0.284054142643,0.0553561942023,0.00249546725533,0.00107948891941
9,5.80262759328,0.597081124783,-1.09177485022,-1.06624982937,entropy,4,sqrt,4,30,600,"{'min_samples_leaf': 4, 'n_estimators': 600, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 4}",37,-1.09411827752,-1.06471828628,-1.09592850804,-1.06450231305,-1.08946478207,-1.06693318483,-1.0923781998,-1.06577917773,-1.08781491585,-1.06795121813,-1.09133590726,-1.06652281977,-1.09296320292,-1.06650823725,-1.090185796,-1.06708339794,0.111064570662,0.0138440171208,0.00245693804991,0.00110785738181
