,INFO_Date,INFO_Div,INFO_HomeTeam,INFO_AwayTeam,INFO_FTHG,INFO_FTAG,INFO_FTR,INFO_BbAvH,INFO_PSH,PROBS,INFO_FTR_H,PROB_LESS_ODD,WIN_AVG,WIN_PINNACLE
28,2009-11-29,F1,Le Mans,St Etienne,1.0,1.0,D,2.27,,0.501012251769,False,0.0604836174079,-1.0,-1.0
29,2009-11-29,F1,Lyon,Rennes,1.0,1.0,D,1.53,,0.448766714583,False,-0.204828056659,-1.0,-1.0
30,2009-11-29,F1,Nancy,Bordeaux,0.0,3.0,A,3.66,,0.40611418446,False,0.132890140744,-1.0,-1.0
31,2009-12-02,F1,Boulogne,Paris SG,2.0,5.0,A,4.94,,0.317915440889,False,0.115486291092,-1.0,-1.0
32,2009-12-05,F1,Bordeaux,Paris SG,1.0,0.0,H,1.66,,0.441267814002,True,-0.161141824552,0.66,0.66
33,2009-12-05,F1,Montpellier,Le Mans,2.0,1.0,H,1.73,,0.562483466932,True,-0.0155512151492,0.73,0.73
34,2009-12-05,F1,Nice,Marseille,1.0,3.0,A,3.58,,0.371336285667,False,0.0920066767282,-1.0,-1.0
35,2009-12-05,F1,Rennes,Lorient,1.0,0.0,H,1.86,,0.467046112762,True,-0.0705882958403,0.86,0.86
36,2009-12-05,F1,St Etienne,Sochaux,0.0,0.0,D,2.04,,0.396351730321,False,-0.0938443481108,-1.0,-1.0
37,2009-12-05,F1,Valenciennes,Monaco,3.0,1.0,H,2.21,,0.411941908295,True,-0.0405467794873,1.21,1.21
38,2009-12-06,F1,Auxerre,Nancy,1.0,3.0,A,1.81,,0.442728963601,False,-0.109757224244,-1.0,-1.0
39,2009-12-06,F1,Boulogne,Lens,2.0,1.0,H,2.87,,0.439700893348,True,0.0912688375993,1.87,1.87
40,2009-12-06,F1,Grenoble,Toulouse,1.0,0.0,H,3.48,,0.484394933407,True,0.197038611568,2.48,2.48
41,2009-12-06,F1,Lille,Lyon,4.0,3.0,H,2.93,,0.439552503187,True,0.0982555748589,1.93,1.93
42,2009-12-10,F1,Lille,St Etienne,4.0,0.0,H,1.65,,0.571016585854,True,-0.0350440202069,0.65,0.65
43,2009-12-10,F1,Toulouse,Sochaux,2.0,0.0,H,1.76,,0.408875342953,True,-0.159306475229,0.76,0.76
44,2009-12-12,F1,Le Mans,Valenciennes,2.0,1.0,H,2.6,,0.535280613961,True,0.150665229345,1.6,1.6
45,2009-12-12,F1,Lens,Nice,2.0,0.0,H,2.19,,0.458766490155,True,0.00214548558859,1.19,1.19
46,2009-12-12,F1,Lorient,Auxerre,0.0,0.0,D,2.11,,0.467464366173,False,-0.00646928311656,-1.0,-1.0
47,2009-12-12,F1,Marseille,Boulogne,2.0,0.0,H,1.24,,0.6726678396,True,-0.133783773303,0.24,0.24
48,2009-12-12,F1,Nancy,Rennes,1.0,2.0,A,2.53,,0.419987813346,False,0.0247308963503,-1.0,-1.0
49,2009-12-13,F1,Lyon,Bordeaux,0.0,1.0,A,2.25,,0.431245488107,False,-0.0131989563375,-1.0,-1.0
50,2009-12-13,F1,Monaco,Lille,0.0,4.0,A,2.6,,0.401314106947,False,0.0166987223319,-1.0,-1.0
51,2009-12-13,F1,Paris SG,St Etienne,3.0,0.0,H,1.63,,0.472576843236,True,-0.14092008928,0.63,0.63
52,2009-12-13,F1,Sochaux,Grenoble,1.0,0.0,H,1.79,,0.445262708293,True,-0.113396509584,0.79,0.79
53,2009-12-13,F1,Toulouse,Montpellier,0.0,1.0,A,1.91,,0.456889380191,False,-0.0666708292332,-1.0,-1.0
54,2009-12-15,F1,Valenciennes,Auxerre,0.0,0.0,D,2.15,,0.479435298867,False,0.0143190197974,-1.0,-1.0
55,2009-12-16,F1,Le Mans,Grenoble,1.0,0.0,H,1.99,,0.460579657731,True,-0.0419329050834,0.99,0.99
56,2009-12-16,F1,Lorient,Marseille,1.0,2.0,A,3.42,,0.421992467772,False,0.129594806953,-1.0,-1.0
57,2009-12-16,F1,Lyon,Boulogne,2.0,0.0,H,1.19,,0.469189920245,True,-0.371146214209,0.19,0.19
58,2009-12-16,F1,Monaco,Rennes,1.0,0.0,H,2.67,,0.437600304216,True,0.0630684690102,1.67,1.67
59,2009-12-16,F1,Montpellier,Bordeaux,0.0,1.0,A,3.59,,0.460660500581,False,0.182108968547,-1.0,-1.0
60,2009-12-16,F1,Nancy,Nice,2.0,0.0,H,2.09,,0.439199540552,True,-0.0392693589694,1.09,1.09
61,2009-12-16,F1,Paris SG,Lens,1.0,1.0,D,1.56,,0.573510465355,False,-0.067515175671,-1.0,-1.0
62,2009-12-19,F1,Bordeaux,Lorient,4.0,1.0,H,1.42,,0.581431527376,True,-0.122793824737,0.42,0.42
63,2009-12-19,F1,Grenoble,Nice,1.0,1.0,D,2.55,,0.456501644058,False,0.0643447813128,-1.0,-1.0
64,2009-12-19,F1,Montpellier,Nancy,0.0,2.0,A,1.83,,0.526330954426,False,-0.020117133006,-1.0,-1.0
65,2009-12-19,F1,Rennes,Paris SG,1.0,0.0,H,2.17,,0.445723816905,True,-0.0151056761826,1.17,1.17
66,2009-12-19,F1,St Etienne,Marseille,0.0,0.0,D,4.32,,0.379520342824,False,0.148038861343,-1.0,-1.0
67,2009-12-19,F1,Valenciennes,Lens,0.0,0.0,D,1.99,,0.453151267886,False,-0.049361294928,-1.0,-1.0
68,2009-12-20,F1,Auxerre,Toulouse,1.0,1.0,D,2.04,,0.452478310629,False,-0.0377177678028,-1.0,-1.0
69,2009-12-20,F1,Lille,Le Mans,3.0,0.0,H,1.35,,0.573886998247,True,-0.166853742494,0.35,0.35
70,2009-12-20,F1,Monaco,Lyon,1.0,1.0,D,3.43,,0.424035111446,False,0.132489921942,-1.0,-1.0
71,2009-12-22,F1,Lens,St Etienne,1.0,0.0,H,1.95,,0.472394931835,True,-0.0404255809859,0.95,0.95
72,2009-12-23,F1,Le Mans,Monaco,1.0,1.0,D,2.41,,0.433449443562,False,0.0185116842259,-1.0,-1.0
73,2009-12-23,F1,Lorient,Valenciennes,3.0,2.0,H,2.0,,0.481686798221,True,-0.0183132017792,1.0,1.0
74,2009-12-23,F1,Lyon,Montpellier,1.0,2.0,A,1.51,,0.463553381951,False,-0.198698273678,-1.0,-1.0
75,2009-12-23,F1,Marseille,Auxerre,0.0,2.0,A,1.45,,0.615098687613,False,-0.0745564848006,-1.0,-1.0
76,2009-12-23,F1,Nancy,Lille,0.0,4.0,A,3.58,,0.430236949688,False,0.150907340749,-1.0,-1.0
77,2009-12-23,F1,Nice,Boulogne,2.0,2.0,D,1.61,,0.490680712403,False,-0.130437300019,-1.0,-1.0
78,2009-12-23,F1,Paris SG,Grenoble,4.0,0.0,H,1.45,,0.453842469966,True,-0.235812702448,0.45,0.45
79,2009-12-23,F1,Sochaux,Rennes,2.0,0.0,H,2.78,,0.445753322419,True,0.0860410922036,1.78,1.78
80,2009-12-23,F1,Toulouse,Bordeaux,1.0,2.0,A,3.48,,0.436793912358,False,0.149437590519,-1.0,-1.0
81,2010-01-13,F1,Boulogne,Sochaux,0.0,0.0,D,3.03,,0.373654440292,False,0.0436214369916,-1.0,-1.0
82,2010-01-13,F1,Monaco,Montpellier,4.0,0.0,H,2.3,,0.416190080886,True,-0.0185925278094,1.3,1.3
83,2010-01-16,F1,Auxerre,Boulogne,0.0,0.0,D,1.45,,0.544610408225,False,-0.145044764189,-1.0,-1.0
84,2010-01-16,F1,Grenoble,St Etienne,1.0,2.0,A,2.45,,0.44498941933,False,0.0368261540244,-1.0,-1.0
85,2010-01-16,F1,Le Mans,Lorient,0.0,3.0,A,2.36,,0.503351934947,False,0.0796231213876,-1.0,-1.0
86,2010-01-16,F1,Lille,Paris SG,3.0,1.0,H,1.88,,0.58033346203,True,0.0484185684125,0.88,0.88
87,2010-01-16,F1,Monaco,Sochaux,2.0,0.0,H,1.98,,0.365753024363,True,-0.139297480688,0.98,0.98
88,2010-01-16,F1,Montpellier,Nice,1.0,0.0,H,1.73,,0.465291176669,True,-0.112743505412,0.73,0.73
89,2010-01-16,F1,Nancy,Lyon,0.0,2.0,A,3.82,,0.456128473683,False,0.194348368971,-1.0,-1.0
90,2010-01-16,F1,Rennes,Lens,1.0,1.0,D,1.74,,0.476282080125,False,-0.0984305635535,-1.0,-1.0
91,2010-01-16,F1,Valenciennes,Toulouse,1.0,3.0,A,2.14,,0.457282132543,False,-0.0100075870828,-1.0,-1.0
92,2010-01-17,F1,Bordeaux,Marseille,1.0,1.0,D,1.99,,0.464497097865,False,-0.0380154649496,-1.0,-1.0
93,2010-01-19,F1,St Etienne,Rennes,0.0,0.0,D,2.75,,0.370252008072,False,0.00661564443592,-1.0,-1.0
94,2010-01-20,F1,Boulogne,Valenciennes,0.0,2.0,A,2.91,,0.346710683169,False,0.00306807148515,-1.0,-1.0
95,2010-01-20,F1,Grenoble,Bordeaux,1.0,3.0,A,7.71,,0.466197177337,False,0.336495491215,-1.0,-1.0
96,2010-01-20,F1,Lens,Montpellier,0.0,1.0,A,2.3,,0.462547236025,False,0.0277646273294,-1.0,-1.0
97,2010-01-20,F1,Lorient,Lyon,1.0,3.0,A,3.49,,0.435182179873,False,0.148649228584,-1.0,-1.0
98,2010-01-20,F1,Marseille,Le Mans,2.0,1.0,H,1.33,,0.612859712407,True,-0.139019986841,0.33,0.33
99,2010-01-20,F1,Nice,Auxerre,0.0,1.0,A,2.55,,0.377509705797,False,-0.0146471569479,-1.0,-1.0
100,2010-01-20,F1,Paris SG,Monaco,0.0,1.0,A,1.82,,0.423383301407,False,-0.126067248043,-1.0,-1.0
101,2010-01-20,F1,Sochaux,Lille,2.0,1.0,H,4.09,,0.378758645393,True,0.134259867887,3.09,3.09
102,2010-01-20,F1,Toulouse,Nancy,0.0,0.0,D,1.92,,0.431943500402,False,-0.0888898329313,-1.0,-1.0
103,2010-01-30,F1,Bordeaux,Boulogne,0.0,0.0,D,1.18,,0.584763965765,False,-0.262693661354,-1.0,-1.0
104,2010-01-30,F1,Le Mans,Toulouse,1.0,3.0,A,2.57,,0.446577994345,False,0.0574729359793,-1.0,-1.0
105,2010-01-30,F1,Lille,Lens,1.0,0.0,H,1.44,,0.557534671257,True,-0.136909773187,0.44,0.44
106,2010-01-30,F1,Monaco,Nice,3.0,2.0,H,1.6,,0.459040490837,True,-0.165959509163,0.6,0.6
107,2010-01-30,F1,Montpellier,Marseille,2.0,0.0,H,3.27,,0.442287148817,True,0.136476751263,2.27,2.27
108,2010-01-30,F1,Nancy,Lorient,1.0,0.0,H,2.46,,0.488146655881,True,0.0816425908401,1.46,1.46
109,2010-01-30,F1,Rennes,Grenoble,4.0,0.0,H,1.41,,0.458912632375,True,-0.250307225781,0.41,0.41
110,2010-01-31,F1,Auxerre,St Etienne,1.0,0.0,H,1.84,,0.53689462274,True,-0.00658363812927,0.84,0.84
111,2010-01-31,F1,Lyon,Paris SG,2.0,1.0,H,1.71,,0.467863139186,True,-0.116932182451,0.71,0.71
112,2010-01-31,F1,Valenciennes,Sochaux,1.0,1.0,D,2.0,,0.47059041032,False,-0.02940958968,-1.0,-1.0
113,2010-02-06,F1,Boulogne,Montpellier,0.0,2.0,A,3.52,,0.410485741978,False,0.126394832887,-1.0,-1.0
114,2010-02-06,F1,Grenoble,Auxerre,5.0,0.0,H,3.41,,0.46436222919,True,0.171107097225,2.41,2.41
115,2010-02-06,F1,Lens,Le Mans,2.0,1.0,H,1.8,,0.446089441117,True,-0.109466114439,0.8,0.8
116,2010-02-06,F1,Nice,Lille,1.0,1.0,D,4.2,,0.290837260937,False,0.0527420228413,-1.0,-1.0
117,2010-02-06,F1,Paris SG,Lorient,0.0,3.0,A,1.81,,0.481641700068,False,-0.0708444877776,-1.0,-1.0
118,2010-02-06,F1,Rennes,Bordeaux,4.0,2.0,H,3.05,,0.461932266875,True,0.134063414416,2.05,2.05
119,2010-02-06,F1,Sochaux,Nancy,1.0,1.0,D,2.13,,0.431768358435,False,-0.0377152096402,-1.0,-1.0
120,2010-02-07,F1,Marseille,Valenciennes,5.0,1.0,H,1.41,,0.564104067482,True,-0.145115790674,0.41,0.41
121,2010-02-07,F1,St Etienne,Monaco,3.0,0.0,H,2.51,,0.371977427077,True,-0.0264289474245,1.51,1.51
122,2010-02-07,F1,Toulouse,Lyon,0.0,0.0,D,3.19,,0.415901570718,False,0.102421946894,-1.0,-1.0
123,2010-02-13,F1,Le Mans,Sochaux,0.0,0.0,D,2.33,,0.352055057148,False,-0.0771294922082,-1.0,-1.0
124,2010-02-13,F1,Lille,Boulogne,3.0,1.0,H,1.26,,0.676152132114,True,-0.117498661537,0.26,0.26
125,2010-02-13,F1,Lyon,Lens,1.0,0.0,H,1.44,,0.48441695141,True,-0.210027493035,0.44,0.44
126,2010-02-13,F1,Monaco,Marseille,1.0,2.0,A,2.95,,0.424103540177,False,0.0851204893291,-1.0,-1.0
127,2010-02-13,F1,Montpellier,Grenoble,1.0,0.0,H,1.51,,0.436154786509,True,-0.22609686912,0.51,0.51
128,2010-02-13,F1,Nancy,Paris SG,0.0,0.0,D,2.55,,0.479006935147,False,0.0868500724018,-1.0,-1.0
129,2010-02-13,F1,Valenciennes,Nice,2.0,1.0,H,1.98,,0.461297196322,True,-0.0437533087283,0.98,0.98
130,2010-02-14,F1,Auxerre,Rennes,1.0,0.0,H,2.44,,0.428251666615,True,0.0184156010414,1.44,1.44
131,2010-02-14,F1,Bordeaux,St Etienne,3.0,1.0,H,1.39,,0.547174514853,True,-0.172249945578,0.39,0.39
132,2010-02-14,F1,Lorient,Toulouse,1.0,1.0,D,2.24,,0.433380607695,False,-0.0130479637332,-1.0,-1.0
133,2010-02-20,F1,Boulogne,Le Mans,1.0,3.0,A,2.42,,0.423043172826,False,0.00982003232972,-1.0,-1.0
134,2010-02-20,F1,Grenoble,Valenciennes,0.0,1.0,A,2.52,,0.465744010422,False,0.0689186135967,-1.0,-1.0
135,2010-02-20,F1,Lens,Monaco,3.0,0.0,H,2.36,,0.469607544296,True,0.0458787307371,1.36,1.36
136,2010-02-20,F1,Nice,Lorient,1.0,0.0,H,2.33,,0.346238622751,True,-0.0829459266049,1.33,1.33
137,2010-02-20,F1,Paris SG,Toulouse,1.0,0.0,H,2.01,,0.451100062366,True,-0.0464123754449,1.01,1.01
138,2010-02-20,F1,St Etienne,Montpellier,1.0,0.0,H,2.24,,0.444579984199,True,-0.00184858722966,1.24,1.24
139,2010-02-21,F1,Marseille,Nancy,3.0,1.0,H,1.46,,0.484488144246,True,-0.200443362604,0.46,0.46
140,2010-02-21,F1,Rennes,Lille,1.0,2.0,A,2.4,,0.3893385736,False,-0.0273280930664,-1.0,-1.0
141,2010-02-21,F1,Sochaux,Lyon,0.0,4.0,A,3.48,,0.423910346868,False,0.136554025029,-1.0,-1.0
142,2010-02-27,F1,Lorient,Sochaux,1.0,0.0,H,1.96,,0.46412210939,True,-0.0460819722426,0.96,0.96
143,2010-02-27,F1,Lyon,Nice,2.0,0.0,H,1.34,,0.532472744296,True,-0.21379591242,0.34,0.34
144,2010-02-27,F1,Monaco,Boulogne,1.0,0.0,H,1.43,,0.545838848755,True,-0.153461850545,0.43,0.43
145,2010-02-27,F1,Montpellier,Rennes,3.0,1.0,H,2.29,,0.454922202596,True,0.0182409798884,1.29,1.29
146,2010-02-27,F1,Nancy,Grenoble,0.0,2.0,A,1.7,,0.400109239114,False,-0.188126055004,-1.0,-1.0
147,2010-02-27,F1,Toulouse,Lens,1.0,0.0,H,1.95,,0.373064160625,True,-0.139756352195,0.95,0.95
148,2010-02-27,F1,Valenciennes,St Etienne,1.0,0.0,H,2.21,,0.466319762925,True,0.0138310751418,1.21,1.21
149,2010-02-28,F1,Lille,Auxerre,1.0,2.0,A,1.62,,0.591645723259,False,-0.0256382273581,-1.0,-1.0
150,2010-02-28,F1,Paris SG,Marseille,0.0,3.0,A,2.71,,0.442273478684,False,0.0732697886471,-1.0,-1.0
151,2010-03-06,F1,Auxerre,Valenciennes,1.0,0.0,H,1.9,,0.467009410864,True,-0.0593063786096,0.9,0.9
152,2010-03-06,F1,Boulogne,Lyon,0.0,0.0,D,7.39,,0.431867349914,False,0.296549352621,-1.0,-1.0
153,2010-03-06,F1,Lens,Paris SG,1.0,1.0,D,2.28,,0.486423792389,False,0.047827301161,-1.0,-1.0
154,2010-03-06,F1,Nice,Nancy,2.0,3.0,A,2.21,,0.399042555448,False,-0.0534461323347,-1.0,-1.0
155,2010-03-06,F1,Rennes,Monaco,1.0,0.0,H,1.84,,0.446012240479,True,-0.0974660203905,0.84,0.84
156,2010-03-06,F1,Sochaux,Toulouse,1.0,0.0,H,2.35,,0.426698681712,True,0.00116676681887,1.35,1.35
157,2010-03-06,F1,St Etienne,Lille,1.0,1.0,D,3.27,,0.319185420672,False,0.0133750231187,-1.0,-1.0
158,2010-03-07,F1,Bordeaux,Montpellier,1.0,1.0,D,1.58,,0.474855641427,False,-0.158055750978,-1.0,-1.0
159,2010-03-07,F1,Grenoble,Le Mans,1.0,1.0,D,2.43,,0.525394794702,False,0.113872160957,-1.0,-1.0
160,2010-03-07,F1,Marseille,Lorient,1.0,1.0,D,1.46,,0.484050014428,False,-0.200881492422,-1.0,-1.0
161,2010-03-10,F1,Bordeaux,Auxerre,1.0,2.0,A,1.56,,0.509455309571,False,-0.131570331455,-1.0,-1.0
162,2010-03-13,F1,Le Mans,Nice,0.0,1.0,A,2.19,,0.449499373677,False,-0.0071216308891,-1.0,-1.0
163,2010-03-13,F1,Lorient,Lens,1.0,0.0,H,2.01,,0.363843978839,True,-0.133668458972,1.01,1.01
164,2010-03-13,F1,Lyon,St Etienne,1.0,1.0,D,1.37,,0.493067049116,False,-0.236859958183,-1.0,-1.0
165,2010-03-13,F1,Monaco,Bordeaux,0.0,0.0,D,3.31,,0.42323282583,False,0.121118022205,-1.0,-1.0
166,2010-03-13,F1,Montpellier,Auxerre,1.0,1.0,D,1.99,,0.441782271517,False,-0.0607302912975,-1.0,-1.0
167,2010-03-13,F1,Nancy,Boulogne,1.0,3.0,A,1.66,,0.464536723442,False,-0.137872915113,-1.0,-1.0
168,2010-03-13,F1,Paris SG,Sochaux,4.0,1.0,H,1.76,,0.41572124525,True,-0.152460572932,0.76,0.76
169,2010-03-14,F1,Lille,Grenoble,1.0,0.0,H,1.3,,0.583850126207,True,-0.185380643024,0.3,0.3
170,2010-03-14,F1,Toulouse,Marseille,1.0,1.0,D,3.45,,0.424599433283,False,0.134744360819,-1.0,-1.0
171,2010-03-14,F1,Valenciennes,Rennes,0.0,2.0,A,2.37,,0.461541260377,False,0.0396003321066,-1.0,-1.0
172,2010-03-20,F1,Auxerre,Le Mans,2.0,1.0,H,1.57,,0.467703771061,True,-0.169238904098,0.57,0.57
173,2010-03-20,F1,Boulogne,Lorient,2.0,0.0,H,3.0,,0.427559546292,True,0.0942262129582,2.0,2.0
174,2010-03-20,F1,Grenoble,Monaco,0.0,0.0,D,2.74,,0.45437093506,False,0.0894074314107,-1.0,-1.0
175,2010-03-20,F1,Lens,Sochaux,0.0,0.0,D,1.98,,0.462199744352,False,-0.0428507606984,-1.0,-1.0
176,2010-03-20,F1,Nice,Paris SG,1.0,0.0,H,2.61,,0.433079282342,True,0.0499375198896,1.61,1.61
177,2010-03-20,F1,Rennes,Toulouse,4.0,1.0,H,1.92,,0.444813360464,True,-0.0760199728688,0.92,0.92
178,2010-03-20,F1,St Etienne,Nancy,0.0,0.0,D,1.97,,0.417665225051,False,-0.0899489881471,-1.0,-1.0
179,2010-03-21,F1,Bordeaux,Lille,3.0,1.0,H,1.87,,0.430159234652,True,-0.104600123636,0.87,0.87
180,2010-03-21,F1,Marseille,Lyon,2.0,1.0,H,2.3,,0.454820806134,True,0.0200381974386,1.3,1.3
181,2010-03-21,F1,Montpellier,Valenciennes,2.0,1.0,H,1.81,,0.506997596641,True,-0.0454885912044,0.81,0.81
182,2010-03-26,F1,Lyon,Grenoble,2.0,0.0,H,1.27,,0.488591755148,True,-0.298809819655,0.27,0.27
183,2010-03-28,F1,Le Mans,Rennes,1.0,3.0,A,2.93,,0.436235552156,False,0.0949386238284,-1.0,-1.0
184,2010-03-28,F1,Lille,Montpellier,4.0,1.0,H,1.81,,0.555573413365,True,0.00308722551937,0.81,0.81
185,2010-03-28,F1,Lorient,St Etienne,4.0,0.0,H,2.0,,0.456472771262,True,-0.0435272287378,1.0,1.0
186,2010-03-28,F1,Nancy,Lens,5.0,1.0,H,2.28,,0.467411296092,True,0.028814804864,1.28,1.28
187,2010-03-28,F1,Paris SG,Boulogne,3.0,0.0,H,1.4,,0.546302062051,True,-0.167983652235,0.4,0.4
188,2010-03-28,F1,Toulouse,Nice,0.0,2.0,A,1.83,,0.463652756462,False,-0.0827953309699,-1.0,-1.0
189,2010-03-29,F1,Monaco,Auxerre,0.0,0.0,D,2.43,,0.350878613492,False,-0.0606440202527,-1.0,-1.0
190,2010-04-03,F1,Bordeaux,Nancy,1.0,2.0,A,1.45,,0.443694115574,False,-0.24596105684,-1.0,-1.0
191,2010-04-03,F1,Grenoble,Lorient,1.0,2.0,A,2.87,,0.442270037391,False,0.0938379816416,-1.0,-1.0
192,2010-04-03,F1,Montpellier,Monaco,0.0,0.0,D,1.81,,0.467355880897,False,-0.0851303069487,-1.0,-1.0
193,2010-04-03,F1,Nice,Sochaux,0.0,0.0,D,2.05,,0.446956611995,False,-0.0408482660542,-1.0,-1.0
194,2010-04-03,F1,Rennes,Lyon,1.0,2.0,A,2.59,,0.446294927705,False,0.0601945416044,-1.0,-1.0
195,2010-04-03,F1,St Etienne,Le Mans,2.0,0.0,H,1.8,,0.468858818095,True,-0.0866967374604,0.8,0.8
196,2010-04-03,F1,Valenciennes,Lille,1.0,0.0,H,3.58,,0.433404579131,True,0.154074970193,2.58,2.58
197,2010-04-04,F1,Auxerre,Paris SG,1.0,1.0,D,2.17,,0.437045221533,False,-0.023784271555,-1.0,-1.0
198,2010-04-04,F1,Boulogne,Toulouse,1.0,1.0,D,2.89,,0.453180924007,False,0.107160162761,-1.0,-1.0
199,2010-04-04,F1,Marseille,Lens,1.0,0.0,H,1.32,,0.467546219317,True,-0.290029538259,0.32,0.32
200,2010-04-07,F1,Marseille,Sochaux,3.0,0.0,H,1.36,,0.536979224307,True,-0.19831489334,0.36,0.36
201,2010-04-10,F1,Le Mans,Montpellier,2.0,2.0,D,3.31,,0.357172287383,False,0.0550574837573,-1.0,-1.0
202,2010-04-10,F1,Lens,Boulogne,3.0,0.0,H,1.69,,0.521034344294,True,-0.0706816320376,0.69,0.69
203,2010-04-10,F1,Lorient,Rennes,1.0,1.0,D,2.44,,0.362752472102,False,-0.0470835934715,-1.0,-1.0
204,2010-04-10,F1,Monaco,Valenciennes,2.0,1.0,H,2.0,,0.455778270682,True,-0.044221729318,1.0,1.0
205,2010-04-10,F1,Paris SG,Bordeaux,3.0,1.0,H,3.02,,0.458681544921,True,0.127555717106,2.02,2.02
206,2010-04-10,F1,Sochaux,St Etienne,0.0,2.0,A,2.15,,0.455781706845,False,-0.00933457222485,-1.0,-1.0
207,2010-04-10,F1,Toulouse,Grenoble,4.0,0.0,H,1.53,,0.403555177514,True,-0.250039593728,0.53,0.53
208,2010-04-11,F1,Lyon,Lille,1.0,1.0,D,1.83,,0.51511613657,False,-0.0313319508614,-1.0,-1.0
209,2010-04-11,F1,Marseille,Nice,4.0,1.0,H,1.3,,0.417070001435,True,-0.352160767795,0.3,0.3
210,2010-04-11,F1,Nancy,Auxerre,0.0,1.0,A,2.65,,0.446933812003,False,0.0695753214371,-1.0,-1.0
211,2010-04-14,F1,Le Mans,Bordeaux,2.0,1.0,H,5.67,,0.406430663188,True,0.230063820154,4.67,4.67
212,2010-04-14,F1,Sochaux,Marseille,0.0,1.0,A,5.19,,0.333707571422,False,0.141029344061,-1.0,-1.0
213,2010-04-17,F1,Auxerre,Lorient,4.0,1.0,H,1.87,,0.441776079982,True,-0.0929832783067,0.87,0.87
