,INFO_Date,INFO_Div,INFO_HomeTeam,INFO_AwayTeam,INFO_FTHG,INFO_FTAG,INFO_FTR,INFO_BbAvH,INFO_PSH,PROBS,INFO_FTR_H,PROB_LESS_ODD,WIN_AVG,WIN_PINNACLE
97,2012-02-11,F1,Auxerre,Lorient,1.0,1.0,D,2.39,,0.470881329811,False,0.0524712879696,-1.0,-1.0
98,2012-02-11,F1,Brest,Dijon,1.0,1.0,D,1.93,,0.494444846681,False,-0.0236898683451,-1.0,-1.0
99,2012-02-11,F1,Lyon,Caen,1.0,2.0,A,1.39,,0.516949744482,False,-0.20247471595,-1.0,-1.0
100,2012-02-11,F1,Montpellier,Ajaccio,3.0,0.0,H,1.31,,0.609263198591,True,-0.154095580035,0.31,0.31
101,2012-02-11,F1,Rennes,Sochaux,1.0,0.0,H,1.44,,0.508380328547,True,-0.186064115898,0.44,0.44
102,2012-02-11,F1,Valenciennes,Nancy,1.0,0.0,H,1.84,,0.463997313597,True,-0.0794809472721,0.84,0.84
103,2012-02-12,F1,Lille,Bordeaux,4.0,5.0,A,1.68,,0.526182739878,False,-0.0690553553605,-1.0,-1.0
104,2012-02-12,F1,Nice,Paris SG,0.0,0.0,D,4.04,,0.364231440771,False,0.116706688295,-1.0,-1.0
105,2012-02-12,F1,Toulouse,St Etienne,0.0,1.0,A,2.11,,0.530483332601,False,0.0565496833124,-1.0,-1.0
106,2012-02-18,F1,Ajaccio,Brest,0.0,0.0,D,2.6,,0.500693904248,False,0.116078519633,-1.0,-1.0
107,2012-02-18,F1,Caen,Evian Thonon Gaillard,2.0,2.0,D,2.16,,0.459253857325,False,-0.00370910563826,-1.0,-1.0
108,2012-02-18,F1,Dijon,Nice,3.0,0.0,H,2.39,,0.461287871854,True,0.042877830013,1.39,1.39
109,2012-02-18,F1,Lorient,Lille,0.0,1.0,A,3.23,,0.432420220292,False,0.122822697072,-1.0,-1.0
110,2012-02-18,F1,Marseille,Valenciennes,1.0,1.0,D,1.46,,0.501678696595,False,-0.183252810254,-1.0,-1.0
111,2012-02-18,F1,Nancy,Toulouse,0.0,3.0,A,2.54,,0.461993164054,False,0.0682923766522,-1.0,-1.0
112,2012-02-18,F1,Sochaux,Auxerre,0.0,0.0,D,2.43,,0.451829279395,False,0.0403066456505,-1.0,-1.0
113,2012-02-19,F1,Bordeaux,Lyon,1.0,0.0,H,2.48,,0.507885608732,True,0.10465980228,1.48,1.48
114,2012-02-19,F1,Paris SG,Montpellier,2.0,2.0,D,1.77,,0.374626117165,False,-0.190345634247,-1.0,-1.0
115,2012-02-19,F1,St Etienne,Rennes,4.0,0.0,H,2.44,,0.478114532489,True,0.0682784669154,1.44,1.44
116,2012-02-22,F1,Caen,Auxerre,2.0,1.0,H,2.17,,0.449778996145,True,-0.0110504969429,1.17,1.17
117,2012-02-22,F1,Sochaux,Lille,0.0,1.0,A,4.75,,0.393808565194,False,0.183282249404,-1.0,-1.0
118,2012-02-22,F1,St Etienne,Lorient,4.0,2.0,H,1.97,,0.528459600496,True,0.0208453872983,0.97,0.97
119,2012-02-25,F1,Ajaccio,Dijon,2.0,1.0,H,2.34,,0.517754309034,True,0.0904038816836,1.34,1.34
120,2012-02-25,F1,Auxerre,St Etienne,0.0,0.0,D,2.64,,0.412034847026,False,0.0332469682381,-1.0,-1.0
121,2012-02-25,F1,Evian Thonon Gaillard,Nancy,2.0,0.0,H,2.12,,0.45194524368,True,-0.0197528695275,1.12,1.12
122,2012-02-25,F1,Lyon,Paris SG,4.0,4.0,D,2.35,,0.490160797744,False,0.0646288828502,-1.0,-1.0
123,2012-02-25,F1,Montpellier,Bordeaux,1.0,0.0,H,1.94,,0.498432329403,True,-0.0170315881225,0.94,0.94
124,2012-02-25,F1,Nice,Caen,1.0,0.0,H,2.09,,0.437688977773,True,-0.0407799217482,1.09,1.09
125,2012-02-25,F1,Valenciennes,Lorient,2.0,0.0,H,1.99,,0.490765512014,True,-0.0117470508001,0.99,0.99
126,2012-02-26,F1,Brest,Marseille,1.0,0.0,H,3.84,,0.300948224209,True,0.0405315575425,2.84,2.84
127,2012-02-26,F1,Rennes,Lille,1.0,1.0,D,2.67,,0.47818188495,False,0.103650049744,-1.0,-1.0
128,2012-02-26,F1,Toulouse,Sochaux,2.0,0.0,H,1.52,,0.474984293955,True,-0.182910442887,0.52,0.52
129,2012-03-03,F1,Bordeaux,Nice,1.0,2.0,A,1.59,,0.471144906798,False,-0.157785910812,-1.0,-1.0
130,2012-03-03,F1,Dijon,Montpellier,1.0,1.0,D,3.6,,0.42914455987,False,0.151366782092,-1.0,-1.0
131,2012-03-03,F1,Lille,Auxerre,2.0,2.0,D,1.42,,0.531213445129,False,-0.173011906983,-1.0,-1.0
132,2012-03-03,F1,Marseille,Toulouse,0.0,1.0,A,1.62,,0.439919700217,False,-0.177364250401,-1.0,-1.0
133,2012-03-03,F1,Nancy,Lyon,2.0,0.0,H,3.53,,0.454727486007,True,0.171441367026,2.53,2.53
134,2012-03-03,F1,Sochaux,Valenciennes,1.0,1.0,D,2.89,,0.452205235269,False,0.106184474024,-1.0,-1.0
135,2012-03-03,F1,St Etienne,Evian Thonon Gaillard,0.0,2.0,A,1.63,,0.535715080153,False,-0.0777818523622,-1.0,-1.0
136,2012-03-04,F1,Caen,Brest,0.0,0.0,D,2.07,,0.493886291585,False,0.0107945041459,-1.0,-1.0
137,2012-03-04,F1,Lorient,Rennes,0.0,2.0,A,2.61,,0.443491410436,False,0.0603496479843,-1.0,-1.0
138,2012-03-04,F1,Paris SG,Ajaccio,4.0,1.0,H,1.25,,0.512869714747,True,-0.287130285253,0.25,0.25
139,2012-03-06,F1,Evian Thonon Gaillard,Marseille,2.0,0.0,H,3.23,,0.424897029016,True,0.115299505796,2.23,2.23
140,2012-03-09,F1,Ajaccio,Marseille,1.0,0.0,H,4.02,,0.387033946567,True,0.138277727662,3.02,3.02
141,2012-03-10,F1,Brest,Bordeaux,0.0,2.0,A,2.96,,0.416277058992,False,0.0784392211539,-1.0,-1.0
142,2012-03-10,F1,Evian Thonon Gaillard,Sochaux,2.0,3.0,A,1.86,,0.48838794945,False,-0.0492464591524,-1.0,-1.0
143,2012-03-10,F1,Lyon,Lille,2.0,1.0,H,2.45,,0.470163638152,True,0.0620003728456,1.45,1.45
144,2012-03-10,F1,Nice,Nancy,1.0,1.0,D,2.01,,0.436885690473,False,-0.0606267473379,-1.0,-1.0
145,2012-03-10,F1,Toulouse,Lorient,1.0,1.0,D,1.78,,0.534318363366,False,-0.0274793894428,-1.0,-1.0
146,2012-03-10,F1,Valenciennes,St Etienne,1.0,2.0,A,2.17,,0.45515020751,False,-0.00567928557726,-1.0,-1.0
147,2012-03-11,F1,Dijon,Paris SG,1.0,2.0,A,4.32,,0.463933980178,False,0.232452498696,-1.0,-1.0
148,2012-03-11,F1,Montpellier,Caen,3.0,0.0,H,1.47,,0.517987913332,True,-0.162284195511,0.47,0.47
149,2012-03-11,F1,Rennes,Auxerre,1.0,1.0,D,1.57,,0.456999833062,False,-0.179942842097,-1.0,-1.0
150,2012-03-17,F1,Auxerre,Evian Thonon Gaillard,0.0,2.0,A,2.24,,0.504470988605,False,0.0580424171763,-1.0,-1.0
151,2012-03-17,F1,Bordeaux,Ajaccio,1.0,1.0,D,1.45,,0.535952770368,False,-0.153702402046,-1.0,-1.0
152,2012-03-17,F1,Caen,Paris SG,2.0,2.0,D,4.31,,0.388642552884,False,0.156623991399,-1.0,-1.0
153,2012-03-17,F1,Lorient,Brest,2.0,1.0,H,1.98,,0.50300815789,True,-0.00204234716078,0.98,0.98
154,2012-03-17,F1,Marseille,Dijon,1.0,2.0,A,1.41,,0.525537190074,False,-0.183682668082,-1.0,-1.0
155,2012-03-17,F1,Nancy,Montpellier,1.0,0.0,H,3.32,,0.333575518773,True,0.0323706994961,2.32,2.32
156,2012-03-17,F1,St Etienne,Lyon,0.0,1.0,A,2.55,,0.500589917208,False,0.108433054463,-1.0,-1.0
157,2012-03-18,F1,Lille,Valenciennes,4.0,0.0,H,1.6,,0.545686560861,True,-0.0793134391391,0.6,0.6
158,2012-03-18,F1,Rennes,Toulouse,0.0,1.0,A,2.02,,0.486213317784,False,-0.00883618716649,-1.0,-1.0
159,2012-03-18,F1,Sochaux,Nice,2.0,0.0,H,2.39,,0.417220833969,True,-0.00118920787161,1.39,1.39
160,2012-03-24,F1,Ajaccio,Lorient,1.0,1.0,D,2.5,,0.456855618815,False,0.0568556188152,-1.0,-1.0
161,2012-03-24,F1,Brest,Nancy,0.0,1.0,A,2.28,,0.348747036632,False,-0.0898494545957,-1.0,-1.0
162,2012-03-24,F1,Evian Thonon Gaillard,Lille,0.0,3.0,A,3.57,,0.41164791329,False,0.131535868473,-1.0,-1.0
