,INFO_Div,INFO_Date,probs_A,probs_D,probs_H,probs,prob_less_bet,pred,INFO_FTR,INFO_ODD_BET,WIN,WIN_P
3710,SP1,2010-11-14,0.245564708247,0.285231670294,0.469203621459,0.469203621459,-0.0543565879651,H,H,1.91,0.91,
3711,SP1,2011-11-06,0.369783252601,0.275129099809,0.35508764759,0.369783252601,-0.052157675669,A,H,2.37,-1.0,-1.0
3712,SP1,2012-01-21,0.31569961396,0.282216135578,0.402084250461,0.402084250461,0.000477824758649,H,A,2.49,-1.0,-1.0
3713,I1,2015-11-22,0.0292518379835,0.112620646006,0.85812751601,0.85812751601,0.0247941826768,H,H,1.2,0.2,0.2
3714,SC0,2009-10-17,0.608959833381,0.23038003288,0.160660133739,0.608959833381,-0.0713122754626,A,A,1.47,0.47,
3715,D1,2010-04-17,0.108621918905,0.213769346678,0.677608734417,0.677608734417,-0.0316111237388,H,A,1.41,-1.0,-1.0
3716,SP1,2016-04-30,0.0607410744032,0.142541802171,0.796717123426,0.796717123426,0.0154671234259,H,H,1.28,0.28,0.29
3717,D1,2011-12-03,0.314110471506,0.275940162047,0.409949366447,0.409949366447,-0.00498839288932,H,D,2.41,-1.0,-1.0
3718,SC0,2014-04-05,0.35546247671,0.290252561635,0.354284961655,0.35546247671,-0.032134422515,A,A,2.58,1.58,1.58
3719,SC0,2011-03-01,0.407918028618,0.279902862225,0.312179109157,0.407918028618,-0.0326106057433,A,A,2.27,1.27,
3720,E0,2011-01-24,0.566691784158,0.248898519962,0.18440969588,0.566691784158,-0.0468051483571,A,A,1.63,0.63,
3721,E1,2016-04-09,0.419453411638,0.285516822595,0.295029765766,0.419453411638,-0.0350920429073,A,D,2.2,-1.0,-1.0
3722,E2,2016-10-08,0.36782356342,0.282436313811,0.349740122768,0.36782356342,-0.0386805016202,A,A,2.46,1.46,1.55
3723,SC0,2011-12-04,0.574013644103,0.250356681382,0.175629674516,0.574013644103,-0.0549171735076,A,A,1.59,0.59,
3724,E2,2015-04-06,0.277115095444,0.280310865352,0.442574039205,0.442574039205,-0.0549383986063,H,H,2.01,1.01,1.06
3725,E1,2017-05-07,0.535519840062,0.239239700399,0.225240459539,0.535519840062,-0.0492754815751,A,D,1.71,-1.0,-1.0
3726,SP1,2015-12-30,0.253235029021,0.291883042757,0.454881928222,0.454881928222,-0.0305549649819,H,H,2.06,1.06,1.08
3727,E2,2012-03-17,0.335589498514,0.293119293732,0.371291207754,0.371291207754,-0.0402314259905,H,A,2.43,-1.0,-1.0
3728,E2,2014-05-03,0.334579357842,0.275451457227,0.389969184931,0.389969184931,-0.00528773206544,H,D,2.53,-1.0,-1.0
3729,SC0,2016-12-30,0.350911955015,0.285649385138,0.363438659847,0.363438659847,-0.0211767247684,H,A,2.6,-1.0,-1.0
3730,E1,2012-04-28,0.372924413555,0.285320221184,0.34175536526,0.372924413555,-0.0454856282857,A,H,2.39,-1.0,-1.0
3731,SP1,2015-02-28,0.861946515051,0.112575673183,0.0254778117661,0.861946515051,-0.000122450466676,A,A,1.16,0.16,0.17
3732,E1,2009-12-28,0.415821472655,0.282854917392,0.301323609953,0.415821472655,-0.0428941236748,A,D,2.18,-1.0,-1.0
3733,E1,2012-11-06,0.239397314876,0.282672747346,0.477929937778,0.477929937778,-0.0511705913227,H,H,1.89,0.89,0.92
3734,E0,2011-02-13,0.34013190817,0.285655467821,0.374212624009,0.374212624009,0.00246541211274,H,H,2.69,1.69,
3735,SP1,2011-10-27,0.306399820079,0.273954285692,0.41964589423,0.41964589423,-0.00408291932979,H,H,2.36,1.36,
3736,D1,2010-04-10,0.374250040754,0.292732605586,0.333017353659,0.374250040754,-0.0441600010868,A,A,2.39,1.39,
3737,E0,2016-11-21,0.212973581639,0.281547671394,0.505478746967,0.505478746967,-0.0153545863665,H,H,1.92,0.92,0.92
3738,SP1,2013-11-03,0.070065046752,0.180184077723,0.749750875525,0.749750875525,-0.00782488205065,H,H,1.32,0.32,0.33
3739,I1,2014-02-16,0.189452762899,0.269264722356,0.541282514746,0.541282514746,-0.026899303436,H,A,1.76,-1.0,-1.0
3740,D1,2015-10-02,0.379742480316,0.281271311191,0.338986208493,0.379742480316,-0.0369241863507,A,A,2.4,1.4,1.42
3741,D1,2010-02-13,0.290144242005,0.281042023217,0.428813734778,0.428813734778,-0.0176148366506,H,A,2.24,-1.0,-1.0
3742,F1,2016-12-10,0.301003139382,0.308703074656,0.390293785962,0.390293785962,0.00118872759586,H,H,2.57,1.57,1.73
3743,E2,2011-04-22,0.265450003205,0.27972007872,0.454829918075,0.454829918075,-0.0402195868756,H,A,2.02,-1.0,-1.0
3744,E0,2013-05-12,0.0610406135915,0.154348520015,0.784610866393,0.784610866393,0.00336086639326,H,H,1.28,0.28,0.31
3745,F1,2017-02-11,0.203424992684,0.278164127499,0.518410879817,0.518410879817,-0.00790490965632,H,A,1.9,-1.0,-1.0
3746,SP1,2012-05-05,0.221116120231,0.274011765801,0.504872113969,0.504872113969,-0.0356684265718,H,D,1.85,-1.0,-1.0
3747,F1,2013-05-05,0.368342605766,0.288314021537,0.343343372698,0.368342605766,-0.0381614592748,A,A,2.46,1.46,1.62
3748,E2,2017-04-05,0.0608039450988,0.158947231919,0.780248822982,0.780248822982,-0.00715275182078,H,H,1.27,0.27,0.29
3749,D1,2013-10-25,0.172282445685,0.233591937992,0.594125616324,0.594125616324,-0.0156304812373,H,D,1.64,-1.0,-1.0
3750,SC0,2016-05-11,0.312331197047,0.266095672511,0.421573130442,0.421573130442,-0.0371424658878,H,A,2.18,-1.0,-1.0
3751,I1,2014-05-18,0.048254438475,0.119087561013,0.832658000512,0.832658000512,0.012985869364,H,H,1.22,0.22,0.24
