,INFO_Div,INFO_Date,probs_A,probs_D,probs_H,probs,prob_less_bet,pred,INFO_FTR,INFO_ODD_BET,WIN,WIN_P
0,SC0,2014-01-01,0.026902476383,0.088100359641,0.884997163976,0.884997163976,0.00780418151983,H,H,1.14,0.14,
1,E1,2013-12-26,0.451691647913,0.272153151197,0.276155200889,0.451691647913,-0.040919189525,A,A,2.03,1.03,1.06
2,I1,2012-01-08,0.519288248221,0.279158775029,0.20155297675,0.519288248221,-0.055424395457,A,A,1.74,0.74,
3,D1,2015-03-21,0.346967664527,0.254109458509,0.398922876964,0.398922876964,-0.0143002635322,H,H,2.42,1.42,1.49
4,I1,2010-03-21,0.318508769865,0.289258272409,0.392232957726,0.392232957726,0.00312789935993,H,H,2.57,1.57,
5,E2,2013-04-01,0.359987137353,0.291129269305,0.348883593342,0.359987137353,-0.0321697253921,A,H,2.55,-1.0,-1.0
6,SP1,2017-04-23,0.332861361375,0.263430976308,0.403707662317,0.403707662317,-0.0747612372044,H,A,2.09,-1.0,-1.0
7,I1,2013-02-16,0.271343301618,0.28825768572,0.440399012662,0.440399012662,-0.0225639503008,H,D,2.16,-1.0,-1.0
8,E1,2015-12-27,0.236958794148,0.290692019146,0.472349186706,0.472349186706,-0.025163251105,H,D,2.01,-1.0,-1.0
9,E1,2016-01-12,0.236678479137,0.295959813817,0.467361707046,0.467361707046,-0.0507730079798,H,H,1.93,0.93,0.95
10,E2,2011-04-16,0.309359863684,0.279067741328,0.411572394988,0.411572394988,-0.0232102137072,H,H,2.3,1.3,
11,E2,2017-04-30,0.288034722961,0.290412242377,0.421553034661,0.421553034661,-0.0268774586121,H,D,2.23,-1.0,-1.0
12,SP1,2013-11-23,0.0158218005604,0.0693944841717,0.914783715268,0.914783715268,0.0298279630555,H,H,1.13,0.13,0.15
13,E0,2012-11-03,0.327532619284,0.261852789627,0.410614591089,0.410614591089,0.0274728286365,H,H,2.61,1.61,1.67
14,I1,2012-12-16,0.0768924061987,0.21635608187,0.706751511931,0.706751511931,-0.0231754953684,H,A,1.37,-1.0,-1.0
15,E1,2015-02-28,0.198672427964,0.231427155737,0.569900416299,0.569900416299,-0.0183348778184,H,D,1.7,-1.0,-1.0
16,F1,2013-02-17,0.292790127195,0.32170667535,0.385503197454,0.385503197454,-0.0492794112414,H,A,2.3,-1.0,-1.0
17,F1,2012-02-26,0.115886879345,0.262944534511,0.621168586144,0.621168586144,-0.0367261506977,H,H,1.52,0.52,
18,E2,2016-12-10,0.23348514563,0.271881542763,0.494633311607,0.494633311607,-0.0208306059192,H,D,1.94,-1.0,-1.0
19,D1,2010-11-07,0.143312046168,0.197901449465,0.658786504366,0.658786504366,-0.0356579400781,H,H,1.44,0.44,
20,F1,2011-05-29,0.220112139371,0.292720406397,0.487167454232,0.487167454232,-0.033665879101,H,H,1.92,0.92,
21,SP1,2014-02-16,0.148829182129,0.223339054505,0.627831763366,0.627831763366,-0.00109905424389,H,A,1.59,-1.0,-1.0
22,F1,2013-02-23,0.302972059232,0.29112125135,0.405906689418,0.405906689418,-0.0269937434821,H,D,2.31,-1.0,-1.0
23,I1,2013-01-20,0.261456166837,0.19467776548,0.543866067683,0.543866067683,0.0257313526568,H,D,1.93,-1.0,-1.0
24,E0,2017-04-16,0.510170099859,0.256992808548,0.232837091593,0.510170099859,-0.0245892584298,A,A,1.87,0.87,0.93
25,SP1,2017-04-15,0.0176147341227,0.0960419778056,0.886343288072,0.886343288072,0.0242743225545,H,H,1.16,0.16,0.17
26,D1,2017-02-05,0.141275883037,0.236258436533,0.62246568043,0.62246568043,-0.0104457119746,H,H,1.58,0.58,0.62
27,E0,2014-11-01,0.0543000253745,0.148513903951,0.797186070675,0.797186070675,0.00978449587172,H,H,1.27,0.27,0.28
28,E2,2015-12-20,0.193472182109,0.250839738937,0.555688078954,0.555688078954,-0.0257072698833,H,H,1.72,0.72,0.75
29,E1,2015-04-10,0.520596601124,0.26477429833,0.214629100546,0.520596601124,-0.0443751502888,A,A,1.77,0.77,0.79
30,SP1,2015-03-20,0.485892191715,0.266538910176,0.247568898109,0.485892191715,-0.0404235977591,A,A,1.9,0.9,1.0
31,E0,2014-04-12,0.285790347492,0.281274149504,0.432935503004,0.432935503004,-0.0387626102034,H,H,2.12,1.12,1.21
32,F1,2009-11-21,0.287868018317,0.313462015029,0.398669966654,0.398669966654,-0.0438079094523,H,H,2.26,1.26,
33,E0,2016-12-11,0.153685778142,0.257792815372,0.588521406487,0.588521406487,-0.00319456984456,H,H,1.69,0.69,0.68
34,E0,2015-05-24,0.101851592442,0.186213024644,0.711935382914,0.711935382914,-0.00748907751788,H,H,1.39,0.39,0.43
35,E0,2011-02-02,0.39296955645,0.288857147771,0.318173295779,0.39296955645,-0.0437116662574,A,A,2.29,1.29,
36,F1,2017-04-02,0.304652767535,0.304677362231,0.390669870234,0.390669870234,-0.0518080058727,H,H,2.26,1.26,1.32
37,SC0,2013-12-06,0.66276955386,0.201362946951,0.135867499189,0.66276955386,-0.0316748905842,A,A,1.44,0.44,0.47
38,I1,2010-11-20,0.175210767842,0.270934463689,0.553854768469,0.553854768469,-0.0111169829431,H,H,1.77,0.77,
39,F1,2014-11-22,0.44969400699,0.281257065493,0.269048927517,0.44969400699,-0.0357428862136,A,D,2.06,-1.0,-1.0
40,I1,2010-11-28,0.227181997356,0.297489970989,0.475328031655,0.475328031655,-0.0374924811651,H,D,1.95,-1.0,-1.0
41,SP1,2016-05-15,0.530495194852,0.218808594648,0.2506962105,0.530495194852,-0.0543001267852,A,H,1.71,-1.0,-1.0
42,E2,2016-12-12,0.190267404143,0.231374493212,0.578358102645,0.578358102645,-0.0133578736866,H,H,1.69,0.69,0.76
43,SC0,2012-11-04,0.595038860021,0.2344185688,0.170542571179,0.595038860021,-0.0501224303019,A,D,1.55,-1.0,-1.0
44,E0,2012-02-01,0.208365614493,0.283835489836,0.50779889567,0.50779889567,-0.0508603222068,H,D,1.79,-1.0,-1.0
45,E0,2013-11-30,0.252941531193,0.28309328706,0.463965181747,0.463965181747,-0.031084323204,H,H,2.02,1.02,1.07
46,E0,2013-11-30,0.223843249717,0.272659913456,0.503496836827,0.503496836827,-0.0146378781986,H,H,1.93,0.93,0.98
47,E2,2009-12-26,0.089718800425,0.190184474513,0.720096725062,0.720096725062,-0.0261719316548,H,H,1.34,0.34,
48,E2,2012-02-04,0.143811678555,0.238916036397,0.617272285049,0.617272285049,-0.0493943816177,H,H,1.5,0.5,
49,F1,2016-04-02,0.410840900393,0.287882832899,0.301276266707,0.410840900393,-0.0316369757129,A,A,2.26,1.26,1.32
50,E1,2013-04-01,0.306566946093,0.287852117349,0.405580936558,0.405580936558,-0.0510400680078,H,A,2.19,-1.0,-1.0
51,E0,2009-12-19,0.419825098238,0.288104063656,0.292070838106,0.419825098238,-0.0347203563075,A,A,2.2,1.2,
52,E1,2016-04-05,0.216377881355,0.275599430007,0.508022688638,0.508022688638,-0.0354555722319,H,D,1.84,-1.0,-1.0
53,E0,2014-02-23,0.0694146256119,0.149930724425,0.780654649963,0.780654649963,0.00546085151308,H,H,1.29,0.29,0.31
54,E0,2013-01-30,0.151936572755,0.224528439233,0.623534988012,0.623534988012,-0.00937640439346,H,H,1.58,0.58,0.56
55,I1,2011-02-26,0.114942443436,0.237632682561,0.647424874002,0.647424874002,-0.0375066328471,H,A,1.46,-1.0,-1.0
56,E0,2011-01-16,0.243577524769,0.261191953445,0.495230521786,0.495230521786,0.0212968724974,H,D,2.11,-1.0,-1.0
57,D1,2012-01-21,0.204530585039,0.245600343869,0.549869071092,0.549869071092,0.00342098366003,H,H,1.83,0.83,
58,D1,2016-02-20,0.26219757586,0.283096904133,0.454705520007,0.454705520007,-0.0581149928134,H,H,1.95,0.95,0.99
59,E2,2011-11-05,0.264757817684,0.282169528686,0.45307265363,0.45307265363,-0.0444397841811,H,D,2.01,-1.0,-1.0
60,E1,2013-01-12,0.298999517089,0.296942825444,0.404057657467,0.404057657467,-0.0790341299722,H,A,2.07,-1.0,-1.0
61,SC0,2011-02-19,0.341689754013,0.304383870109,0.353926375878,0.353926375878,-0.0509319237172,H,H,2.47,1.47,
62,E0,2016-01-13,0.233953231934,0.27475290446,0.491293863607,0.491293863607,-0.00870613639321,H,H,2.0,1.0,1.01
63,D1,2017-05-20,0.184889434436,0.213547532584,0.60156303298,0.60156303298,-0.0157209176375,H,H,1.62,0.62,0.66
64,I1,2013-01-26,0.0365867675571,0.116551934929,0.846861297513,0.846861297513,0.00652516305965,H,D,1.19,-1.0,-1.0
65,E0,2011-01-22,0.0349386991607,0.128533157913,0.836528142927,0.836528142927,0.00319480959325,H,H,1.2,0.2,
66,E2,2017-04-17,0.225957260279,0.261497255805,0.512545483916,0.512545483916,-0.036905065535,H,H,1.82,0.82,0.84
67,E1,2011-11-01,0.345087360518,0.278169491897,0.376743147585,0.376743147585,-0.0216632269167,H,A,2.51,-1.0,-1.0
68,SP1,2015-03-01,0.385238246051,0.302202454138,0.312559299811,0.385238246051,-0.0331717957905,A,A,2.39,1.39,1.44
69,E2,2011-12-17,0.310367791743,0.287185068321,0.402447139935,0.402447139935,-0.0323354687603,H,D,2.3,-1.0,-1.0
70,I1,2017-02-12,0.704062426437,0.158716955115,0.137220618448,0.704062426437,-0.0153620339942,A,A,1.39,0.39,0.4
71,SP1,2011-02-05,0.178741326483,0.271369390643,0.549889282874,0.549889282874,-0.0489131123356,H,H,1.67,0.67,
72,I1,2017-01-08,0.0549000308792,0.147249793211,0.79785017591,0.79785017591,0.010448601107,H,H,1.27,0.27,0.27
73,E1,2010-12-11,0.319849422285,0.289492467946,0.390658109768,0.390658109768,-0.0330707037911,H,D,2.36,-1.0,-1.0
74,E1,2011-02-12,0.0835017372041,0.207685022328,0.708813240468,0.708813240468,-0.0374554162483,H,H,1.34,0.34,
75,E1,2011-03-12,0.15135324987,0.252400564792,0.596246185338,0.596246185338,-0.032684632272,H,D,1.59,-1.0,-1.0
76,E0,2012-04-06,0.323800010274,0.28717869688,0.389021292846,0.389021292846,-0.0329196354236,H,A,2.37,-1.0,-1.0
77,I1,2010-01-24,0.32542578307,0.317237308866,0.357336908064,0.357336908064,-0.0426630919356,H,H,2.5,1.5,
78,E1,2017-04-22,0.210685462888,0.243873717074,0.545440820038,0.545440820038,-0.00400972941259,H,H,1.82,0.82,0.84
79,I1,2014-03-22,0.591974879459,0.249045872193,0.158979248348,0.591974879459,-0.0330251205412,A,A,1.6,0.6,0.61
80,I1,2015-02-15,0.336412816508,0.303088997784,0.360498185709,0.360498185709,-0.00714887311494,H,H,2.72,1.72,1.82
81,D1,2016-05-14,0.27086279123,0.248621866992,0.480515341777,0.480515341777,-0.00492155142642,H,D,2.06,-1.0,-1.0
82,F1,2015-12-02,0.285943731529,0.292954434096,0.421101834375,0.421101834375,0.0112657688011,H,H,2.44,1.44,1.5
83,E2,2012-11-10,0.342660667264,0.287045130759,0.370294201977,0.370294201977,-0.0516467262931,H,D,2.37,-1.0,-1.0
84,E0,2013-05-12,0.497205905347,0.269557521296,0.233236573357,0.497205905347,-0.0318946237537,A,A,1.89,0.89,0.93
85,SP1,2012-03-03,0.322706355364,0.323673176473,0.353620468162,0.353620468162,-0.073729959188,H,D,2.34,-1.0,-1.0
86,SP1,2012-01-28,0.376864664585,0.294554805265,0.32858053015,0.376864664585,-0.0398020020816,A,A,2.4,1.4,
87,SC0,2010-02-14,0.0988581327072,0.213183314091,0.687958553202,0.687958553202,-0.0314659072295,H,H,1.39,0.39,
88,F1,2012-04-21,0.381484013826,0.31047176992,0.308044216254,0.381484013826,-0.0300386199185,A,A,2.43,1.43,
89,E0,2013-12-14,0.237120532495,0.286346039277,0.476533428228,0.476533428228,-0.0310807849698,H,D,1.97,-1.0,-1.0
90,E1,2014-03-11,0.377048140548,0.281358871449,0.341592988003,0.377048140548,-0.0311151247586,A,A,2.45,1.45,1.49
91,SP1,2013-02-03,0.187261747753,0.2452803978,0.567457854447,0.567457854447,-0.0207774396704,H,H,1.7,0.7,0.7
92,SC0,2011-02-01,0.231304245187,0.268151277271,0.500544477542,0.500544477542,-0.0313704160748,H,H,1.88,0.88,
93,I1,2012-02-26,0.314983508299,0.293553143689,0.391463348012,0.391463348012,-0.0117624584396,H,A,2.48,-1.0,-1.0
94,D1,2013-04-20,0.133341068185,0.193166367945,0.673492563871,0.673492563871,-0.00218311180488,H,H,1.48,0.48,0.52
95,SP1,2017-03-04,0.19428101216,0.280937596517,0.524781391323,0.524781391323,-0.0434004268591,H,H,1.76,0.76,0.77
96,E0,2012-04-01,0.397139282965,0.281722035789,0.321138681246,0.397139282965,-0.0248016453049,A,H,2.37,-1.0,-1.0
97,E2,2014-12-29,0.333591881148,0.280362415404,0.386045703448,0.386045703448,-0.0341223637786,H,A,2.38,-1.0,-1.0
98,F1,2009-12-23,0.434940107807,0.304874107781,0.260185784412,0.434940107807,-0.0435287917141,A,A,2.09,1.09,
99,E0,2014-03-25,0.453466257848,0.278980908219,0.267552833933,0.453466257848,-0.013823461778,A,A,2.14,1.14,1.13
100,I1,2014-12-14,0.3648504887,0.298102960911,0.337046550388,0.3648504887,-0.0227464105243,A,H,2.58,-1.0,-1.0
101,I1,2015-12-06,0.194288498271,0.266796253431,0.538915248298,0.538915248298,-0.0166403072578,H,H,1.8,0.8,0.81
102,E2,2012-11-17,0.388493509184,0.283915905731,0.327590585085,0.388493509184,-0.0388569181667,A,A,2.34,1.34,1.39
103,I1,2014-01-06,0.252707569288,0.299181008428,0.448111422284,0.448111422284,-0.0396934557647,H,H,2.05,1.05,1.08
104,E0,2010-12-27,0.358742649449,0.314164162453,0.327093188098,0.358742649449,-0.00226818087591,A,H,2.77,-1.0,-1.0
105,SP1,2011-03-13,0.148656863803,0.248311611281,0.603031524916,0.603031524916,-0.0142524257011,H,D,1.62,-1.0,-1.0
106,I1,2010-03-14,0.28861754228,0.273303114629,0.43807934309,0.43807934309,0.00517891019006,H,H,2.31,1.31,
107,SP1,2012-03-03,0.214530574091,0.277607945912,0.507861479997,0.507861479997,-0.0385866074345,H,H,1.83,0.83,
108,SP1,2011-12-03,0.126332303713,0.235483090945,0.638184605342,0.638184605342,-0.0284820613251,H,H,1.5,0.5,
109,E1,2013-03-02,0.160233517805,0.244831092003,0.594935390192,0.594935390192,-0.0223485604251,H,H,1.62,0.62,0.64
110,E1,2014-01-28,0.317288929166,0.287079499483,0.395631571352,0.395631571352,-0.0227784704891,H,D,2.39,-1.0,-1.0
111,E0,2014-01-29,0.0289817448774,0.105549911762,0.86546834336,0.86546834336,0.0251322089066,H,D,1.19,-1.0,-1.0
112,I1,2015-03-15,0.308373427966,0.316887647493,0.374738924542,0.374738924542,-0.0489898890178,H,D,2.36,-1.0,-1.0
113,E2,2012-01-10,0.0989020857851,0.208100795797,0.692997118418,0.692997118418,-0.0264273420135,H,H,1.39,0.39,
114,F1,2012-05-07,0.304595278154,0.281677882234,0.413726839612,0.413726839612,0.0121204139092,H,A,2.49,-1.0,-1.0
115,SP1,2010-01-09,0.129122308446,0.248746062332,0.622131629222,0.622131629222,-0.0357631076197,H,A,1.52,-1.0,-1.0
116,SP1,2013-01-20,0.255037703286,0.3009185401,0.444043756614,0.444043756614,-0.0534686811972,H,H,2.01,1.01,1.06
117,I1,2012-12-21,0.397710515903,0.305808597559,0.296480886538,0.397710515903,-0.0333239668555,A,H,2.32,-1.0,-1.0
118,I1,2015-12-05,0.169953775576,0.246470221332,0.583576003092,0.583576003092,-0.0337079475248,H,H,1.62,0.62,0.65
119,SP1,2016-02-14,0.0738499984515,0.160594135487,0.765555866062,0.765555866062,0.00798010848582,H,H,1.32,0.32,0.33
120,E2,2010-01-19,0.319663104587,0.278214238452,0.402122656961,0.402122656961,-0.0307777759391,H,H,2.31,1.31,
121,SC0,2015-02-14,0.462915797602,0.270505238881,0.266578963517,0.462915797602,-0.0395967652119,A,H,1.99,-1.0,-1.0
122,SP1,2014-02-22,0.194674238438,0.251763803265,0.553561958297,0.553561958297,-0.0146198598844,H,D,1.76,-1.0,-1.0
123,D1,2012-11-28,0.321977658418,0.265261043614,0.412761297968,0.412761297968,-0.010967515591,H,H,2.36,1.36,1.38
124,E0,2014-12-06,0.613956443985,0.234393582935,0.15164997308,0.613956443985,-0.0396383272565,A,H,1.53,-1.0,-1.0
125,E1,2015-12-05,0.335622612306,0.280605666287,0.383771721407,0.383771721407,-0.0114851955892,H,A,2.53,-1.0,-1.0
126,D1,2012-03-10,0.148078844692,0.211778775391,0.640142379917,0.640142379917,-0.00920826943394,H,D,1.54,-1.0,-1.0
127,E1,2017-04-01,0.168859233639,0.230635132899,0.600505633462,0.600505633462,-0.0284251841486,H,H,1.59,0.59,0.63
128,E1,2013-02-02,0.383088206692,0.279458698413,0.337453094896,0.383088206692,-0.0370798605352,A,D,2.38,-1.0,-1.0
129,I1,2014-03-26,0.272889427205,0.312142989595,0.4149675832,0.4149675832,-0.0658016475694,H,H,2.08,1.08,1.1
130,E1,2010-03-16,0.31744434948,0.286643855159,0.395911795361,0.395911795361,-0.0156108383839,H,H,2.43,1.43,
131,SC0,2015-12-12,0.260002623211,0.275688371439,0.46430900535,0.46430900535,-0.0511549121755,H,H,1.94,0.94,1.01
132,E2,2012-04-21,0.27519573199,0.272595767704,0.452208500307,0.452208500307,-0.0503040625075,H,H,1.99,0.99,
133,SP1,2015-02-14,0.0075193992666,0.0210200929919,0.971460507741,0.971460507741,0.0540293150809,H,H,1.09,0.09,0.11
134,SP1,2014-02-03,0.0773990958959,0.210980941214,0.71161996289,0.71161996289,-0.0183070444091,H,H,1.37,0.37,0.4
135,E1,2013-01-01,0.12262637445,0.223990274789,0.653383350761,0.653383350761,-0.0222923249143,H,H,1.48,0.48,0.46
136,I1,2015-01-11,0.353956419747,0.255855659006,0.390187921247,0.390187921247,0.0453603350401,H,A,2.9,-1.0,-1.0
137,D1,2015-03-14,0.1927862637,0.213735127115,0.593478609185,0.593478609185,0.00868328754712,H,H,1.71,0.71,0.73
138,I1,2015-03-01,0.321845329682,0.293880920722,0.384273749596,0.384273749596,-0.0173326761064,H,A,2.49,-1.0,-1.0
139,SP1,2013-11-09,0.134748010248,0.238017814885,0.627234174867,0.627234174867,-0.0263605963744,H,H,1.53,0.53,0.56
140,E2,2012-12-08,0.30273056711,0.273289551347,0.423979881544,0.423979881544,-0.010802727152,H,A,2.3,-1.0,-1.0
141,SC0,2014-12-05,0.515204814244,0.245597918214,0.239197267542,0.515204814244,-0.0497669371687,A,A,1.77,0.77,0.79
142,E2,2013-04-13,0.370684691791,0.29439216855,0.334923139658,0.370684691791,-0.0358193732492,A,D,2.46,-1.0,-1.0
143,E2,2011-02-12,0.260799688514,0.285556863647,0.453643447839,0.453643447839,-0.0539707653585,H,H,1.97,0.97,
144,E0,2017-04-15,0.103502025876,0.19393590088,0.702562073245,0.702562073245,0.00811762880028,H,H,1.44,0.44,0.43
145,E1,2015-03-03,0.321073329024,0.279384726964,0.399541944013,0.399541944013,-0.00531635558228,H,A,2.47,-1.0,-1.0
146,SP1,2011-11-06,0.274748207924,0.290053189777,0.435198602299,0.435198602299,-0.0364995109085,H,D,2.12,-1.0,-1.0
147,E0,2014-01-18,0.0461708712312,0.102756575701,0.851072553067,0.851072553067,0.0246262720757,H,D,1.21,-1.0,-1.0
148,SP1,2011-11-05,0.350118969346,0.288787629063,0.361093401591,0.361093401591,-0.0176944771968,H,D,2.64,-1.0,-1.0
149,E0,2014-04-26,0.228812622201,0.260965818802,0.510221558996,0.510221558996,-0.0216933346208,H,H,1.88,0.88,0.88
150,E2,2011-02-15,0.36910713003,0.287475631824,0.343417238146,0.36910713003,-0.0357511695648,A,H,2.47,-1.0,-1.0
151,SP1,2013-01-20,0.0513815986017,0.186729259138,0.76188914226,0.76188914226,-0.0133046561898,H,H,1.29,0.29,0.3
152,I1,2015-03-08,0.505808705858,0.281358579147,0.212832714995,0.505808705858,-0.0406393815741,A,D,1.83,-1.0,-1.0
153,E0,2010-04-25,0.165287670917,0.255141269338,0.579571059746,0.579571059746,-0.0454289402543,H,H,1.6,0.6,
154,E2,2016-11-26,0.383126573136,0.28987459884,0.326998828024,0.383126573136,-0.0283960606087,A,A,2.43,1.43,1.56
155,E1,2012-03-27,0.226636349461,0.275373045282,0.497990605257,0.497990605257,-0.0425499352832,H,D,1.85,-1.0,-1.0
156,SC0,2014-04-05,0.403745320719,0.267125383166,0.329129296116,0.403745320719,-0.0426832507101,A,H,2.24,-1.0,-1.0
157,E1,2015-11-03,0.254128573063,0.280218453512,0.465652973425,0.465652973425,-0.0606628160489,H,H,1.9,0.9,0.97
158,F1,2011-02-26,0.377669676027,0.293419187301,0.328911136672,0.377669676027,-0.0424983912002,A,D,2.38,-1.0,-1.0
159,E1,2011-03-19,0.299463913518,0.277500809493,0.423035276989,0.423035276989,-0.0174933573723,H,H,2.27,1.27,
160,D1,2011-02-12,0.185975137741,0.265406933096,0.548617929164,0.548617929164,-0.0466201660746,H,H,1.68,0.68,
161,D1,2015-12-19,0.443837418968,0.252468463856,0.303694117177,0.443837418968,-0.0300962303216,A,H,2.11,-1.0,-1.0
162,E1,2010-12-11,0.323851841156,0.273414180091,0.402733978752,0.402733978752,-0.0122037805839,H,H,2.41,1.41,
163,I1,2015-04-12,0.240466283798,0.265019181713,0.494514534488,0.494514534488,-0.00548546551158,H,H,2.0,1.0,1.03
164,E1,2010-01-09,0.233094724513,0.278489227576,0.488416047911,0.488416047911,-0.0406844811897,H,A,1.89,-1.0,-1.0
165,F1,2012-12-16,0.191631674703,0.267013363247,0.54135496205,0.54135496205,-0.0236167893627,H,A,1.77,-1.0,-1.0
166,E1,2011-11-05,0.354928130076,0.300062932303,0.345008937621,0.354928130076,-0.0311722560246,A,H,2.59,-1.0,-1.0
167,I1,2010-01-24,0.312681476868,0.304780025166,0.382538497965,0.382538497965,-0.0323992613709,H,H,2.41,1.41,
168,E2,2011-03-25,0.307041674271,0.292132388874,0.400825936856,0.400825936856,-0.0436185075889,H,H,2.25,1.25,
169,E1,2010-12-10,0.19727454393,0.301457937368,0.501267518703,0.501267518703,-0.0767671633783,H,D,1.73,-1.0,-1.0
170,I1,2012-12-21,0.688064436329,0.200866800866,0.111068762805,0.688064436329,-0.026221277957,A,A,1.4,0.4,0.41
171,E2,2015-03-03,0.327772846098,0.277352667912,0.39487448599,0.39487448599,-0.0116295790506,H,H,2.46,1.46,1.61
172,I1,2011-04-03,0.259770564933,0.296827707837,0.44340172723,0.44340172723,0.0160512998795,H,H,2.34,1.34,
173,E0,2015-04-11,0.113771236691,0.236936422478,0.64929234083,0.64929234083,-0.0129593147989,H,H,1.51,0.51,0.53
174,SC0,2015-12-05,0.35166930049,0.24605762094,0.40227307857,0.40227307857,0.00544768174492,H,D,2.52,-1.0,-1.0
175,I1,2013-03-17,0.10261901597,0.213645698171,0.683735285859,0.683735285859,-0.0155654134421,H,H,1.43,0.43,0.47
176,SP1,2012-01-21,0.320893319597,0.272041204507,0.407065475895,0.407065475895,0.00545905019261,H,A,2.49,-1.0,-1.0
177,E2,2014-03-25,0.24241819742,0.274460651279,0.483121151301,0.483121151301,-0.0377121820323,H,D,1.92,-1.0,-1.0
178,SP1,2010-04-25,0.193541081391,0.236699795869,0.56975912274,0.56975912274,-0.00495352093778,H,H,1.74,0.74,
179,E0,2016-04-30,0.462745366008,0.282218012668,0.255036621324,0.462745366008,-0.0274507124234,A,A,2.04,1.04,1.05
180,F1,2012-04-15,0.178694402642,0.304440678969,0.516864918389,0.516864918389,-0.0545636530395,H,H,1.75,0.75,
181,E0,2015-05-02,0.0792648484651,0.184973576481,0.735761575054,0.735761575054,0.00046745740698,H,A,1.36,-1.0,-1.0
182,SP1,2016-12-03,0.529763370817,0.251577890339,0.218658738844,0.529763370817,-0.0288958470602,A,H,1.79,-1.0,-1.0
183,E2,2009-12-19,0.246670597454,0.314935612806,0.43839378974,0.43839378974,-0.0992406188619,H,H,1.86,0.86,
184,E1,2017-02-22,0.403566602777,0.279339697102,0.317093700122,0.403566602777,-0.0237838245739,A,A,2.34,1.34,1.38
185,D1,2012-04-10,0.295983893439,0.285001832863,0.419014273698,0.419014273698,-0.050469294377,H,A,2.13,-1.0,-1.0
186,E1,2015-11-30,0.357236631432,0.27641565371,0.366347714858,0.366347714858,-0.00818412034792,H,D,2.67,-1.0,-1.0
187,E1,2011-12-03,0.255914052879,0.276195298418,0.467890648704,0.467890648704,-0.0449298641166,H,A,1.95,-1.0,-1.0
188,F1,2010-01-16,0.234167074462,0.310250659657,0.455582265881,0.455582265881,-0.0494682391693,H,H,1.98,0.98,
189,E0,2014-01-11,0.14204007209,0.240939657836,0.617020270074,0.617020270074,-0.0323303792769,H,H,1.54,0.54,0.58
190,I1,2015-01-18,0.334185760313,0.289755531024,0.376058708664,0.376058708664,-0.0223476658384,H,A,2.51,-1.0,-1.0
191,E0,2016-02-27,0.366799501433,0.287692579834,0.345507918733,0.366799501433,-0.0207973977919,A,A,2.58,1.58,1.65
192,E0,2010-02-20,0.191766343643,0.257655398286,0.550578258071,0.550578258071,-0.0176035601107,H,H,1.76,0.76,
193,E2,2016-03-01,0.180116198235,0.242798104803,0.577085696962,0.577085696962,-0.0401982536554,H,D,1.62,-1.0,-1.0
194,SC0,2016-11-26,0.518208775831,0.247799636311,0.233991587858,0.518208775831,-0.0532197955978,A,A,1.75,0.75,0.78
195,I1,2011-02-02,0.248778334782,0.32999415459,0.421227510628,0.421227510628,-0.0642093825759,H,H,2.06,1.06,
196,E0,2010-02-06,0.29497783014,0.283647585914,0.421374583946,0.421374583946,-0.0270559093275,H,D,2.23,-1.0,-1.0
197,SP1,2016-01-17,0.59369504606,0.251995480154,0.154309473786,0.59369504606,-0.0392163463454,A,A,1.58,0.58,0.6
198,F1,2012-04-07,0.0896642145459,0.232912419712,0.677423365742,0.677423365742,-0.0218773335583,H,H,1.43,0.43,
199,E2,2014-01-21,0.181429391482,0.256191786235,0.562378822283,0.562378822283,-0.0473772752779,H,H,1.64,0.64,0.7
200,E2,2010-03-20,0.341977147519,0.295772684231,0.36225016825,0.36225016825,-0.0393562574527,H,A,2.49,-1.0,-1.0
201,I1,2011-02-27,0.228627143893,0.302787550057,0.46858530605,0.46858530605,-0.0339272567642,H,D,1.99,-1.0,-1.0
202,E0,2012-04-21,0.213691000763,0.255660038152,0.530648961085,0.530648961085,-0.00411039720355,H,H,1.87,0.87,
203,I1,2015-04-19,0.288260858936,0.311879533279,0.399859607785,0.399859607785,-0.0609698853026,H,H,2.17,1.17,1.21
204,E1,2015-11-07,0.399741341901,0.283570384202,0.316688273897,0.399741341901,-0.0369398808064,A,A,2.29,1.29,1.31
205,D1,2014-02-02,0.237179915951,0.269758960363,0.493061123685,0.493061123685,-0.0388537699317,H,A,1.88,-1.0,-1.0
206,E0,2010-11-06,0.0308005384079,0.15280239387,0.816397067722,0.816397067722,-0.00327506342522,H,H,1.22,0.22,
207,I1,2013-12-01,0.249850730446,0.30261219652,0.447537073035,0.447537073035,-0.0600771401634,H,H,1.97,0.97,1.0
208,F1,2011-05-21,0.287068567221,0.304549263852,0.408382168927,0.408382168927,-0.0461632856189,H,D,2.2,-1.0,-1.0
209,E0,2016-04-16,0.365286552601,0.286517367543,0.348196079856,0.365286552601,-0.0120719379648,A,A,2.65,1.65,1.7
210,SP1,2011-04-02,0.380730139708,0.277934024072,0.34133583622,0.380730139708,-0.0291059258653,A,A,2.44,1.44,
211,E1,2010-02-16,0.349542675411,0.290807069099,0.35965025549,0.35965025549,-0.0220291338228,H,D,2.62,-1.0,-1.0
212,D1,2010-11-28,0.221340616711,0.260418551394,0.518240831895,0.518240831895,-0.0467309195175,H,H,1.77,0.77,
