,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,25/11/2017 15:00,E2,Blackburn,Bristol Rvs,H,0.562318615739,-0.00910995568995,1.8,1.75
2,25/11/2017 15:00,E2,Doncaster,Milton Keynes Dons,H,0.487377280974,-0.0620732684768,0.0,1.82
