,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,28/10/2017 16:00,I1,Milan,Juventus,A,0.445510199902,-0.0673103129182,-0.83,1.95
1,28/10/2017 18:45,I1,Roma,Bologna,H,0.563457426065,-0.230193367586,0.0,1.26
3,29/10/2017 14:00,I1,Crotone,Fiorentina,A,0.482609314743,-0.119800323811,-0.6,1.66
6,29/10/2017 14:00,I1,Spal,Genoa,A,0.457392063732,0.0742503012797,-0.25,2.61
