,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,03/11/2017 19:45,E1,Wolves,Fulham,H,0.480860920157,-0.107374373961,0.4,1.7
5,04/11/2017 15:00,E1,Derby,Reading,H,0.459196284763,-0.0963592707924,1.8,1.8
7,04/11/2017 15:00,E1,Millwall,Burton,H,0.506477239099,-0.118522760901,2.6,1.6
9,04/11/2017 15:00,E1,Sheffield United,Hull,H,0.522391416733,-0.0240566706987,2.0,1.83
10,04/11/2017 17:30,E1,Brentford,Leeds,H,0.477919841975,-0.048395947499,0.4,1.9
11,05/11/2017 12:15,E1,Middlesbrough,Sunderland,H,0.497925469278,-0.100876925931,1.0,1.67
