,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,04/11/2017 19:45,I1,Genoa,Sampdoria,A,0.393532525485,0.00137566274022,-0.2,2.55
3,05/11/2017 14:00,I1,Fiorentina,Roma,A,0.385021693672,-0.0478787392283,-1.2,2.31
9,05/11/2017 19:45,I1,Sassuolo,Milan,A,0.519662583918,0.0501790158432,-0.8,2.13
