,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,20/10/2017 18:30,D1,Schalke 04,Mainz,H,0.517603273509,-0.0288448139223,1.92,1.83
1,21/10/2017 13:30,D1,M'gladbach,Leverkusen,H,0.509326866605,0.0994908010308,2.0,2.44
3,21/10/2017 13:30,D1,Augsburg,Hannover,H,0.559405503142,0.0667946657039,0.75,2.03
4,21/10/2017 13:30,D1,RB Leipzig,Stuttgart,H,0.674325136079,0.0207303648373,3.09,1.53
7,22/10/2017 13:30,D1,Freiburg,Hertha,H,0.415970177158,0.0455998067876,1.25,2.7
