,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
3,21/10/2017 18:45,SP1,Barcelona,Malaga,H,0.768331512854,-0.166247926399,6.0,1.07
7,22/10/2017 18:45,SP1,Real Madrid,Eibar,H,0.70351409441,-0.205576814681,2.75,1.1
