,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,16/12/2017 15:00,E2,Blackburn,Charlton,H,0.414663968961,-0.150307782451,0.8,1.77
6,16/12/2017 15:00,E2,Portsmouth,Bury,H,0.393744350489,-0.205058044721,1.0,1.67
8,16/12/2017 15:00,E2,Rotherham,Plymouth,H,0.590807232092,-0.0303107803308,-0.4,1.61
9,16/12/2017 15:00,E2,Scunthorpe,Milton Keynes Dons,H,0.546280609829,0.0143657162117,1.2,1.88
