,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,28/11/2017 19:45,E1,Derby,Ipswich,H,0.49830602168,-0.0934099546517,1.6,1.69
6,02/12/2017 15:00,E1,Derby,Burton,H,0.463510731449,-0.250774982837,1.0,1.4
10,02/12/2017 15:00,E1,Sheffield Weds,Hull,H,0.49051415146,-0.061972036385,0.8,1.81
