,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
5,16/12/2017 15:00,E0,Watford,Huddersfield,H,0.599893937252,0.0349221858394,3.2,1.77
6,16/12/2017 17:30,E0,Man City,Tottenham,H,0.675683551475,0.0305222611525,2.4,1.55
9,18/12/2017 20:00,E0,Everton,Swansea,H,0.604583308231,0.0265486261502,1.8,1.73
