,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
4,02/12/2017 15:00,E1,Derby,Burton,H,0.467039963921,-0.237185388191,0.8,1.42
8,02/12/2017 15:00,E1,Sheffield Weds,Hull,H,0.49051415146,-0.0529641094093,0.8,1.84
11,04/12/2017 19:45,E1,Birmingham,Wolves,A,0.371700336097,-0.196481482085,-0.8,1.76
