,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,09/12/2017 15:00,E1,Aston Villa,Millwall,H,0.495005604022,-0.0731762141594,1.4,1.76
4,09/12/2017 15:00,E1,Fulham,Birmingham,H,0.547327758861,-0.0514746363483,2.0,1.67
6,09/12/2017 15:00,E1,Middlesbrough,Ipswich,H,0.439586410803,-0.159215984406,0.2,1.67
7,09/12/2017 15:00,E1,Nott'm Forest,Bolton,H,0.489488090324,-0.0569599971081,2.2,1.83
9,09/12/2017 15:00,E1,Wolves,Sunderland,H,0.446759005359,-0.299509651357,2.4,1.34
