,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,20/10/2017 19:00,E0,West Ham,Brighton,H,0.595180954839,0.048732867407,1.92,1.83
4,21/10/2017 14:00,E0,Newcastle,Crystal Palace,H,0.602230051982,0.0946158387843,3.25,1.97
5,21/10/2017 14:00,E0,Stoke,Bournemouth,H,0.465636364408,0.000520085338716,1.0,2.15
6,21/10/2017 14:00,E0,Swansea,Leicester,H,0.470782229001,0.116172299923,-0.25,2.82
8,22/10/2017 12:30,E0,Everton,Arsenal,H,0.484034091137,0.218076644328,1.0,3.76
9,22/10/2017 15:00,E0,Tottenham,Liverpool,H,0.607153397508,0.148437801178,1.0,2.18
