,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
2,18/11/2017 15:00,E2,Charlton,Milton Keynes Dons,H,0.545742032346,0.0109826740571,0.4,1.87
8,18/11/2017 15:00,E2,Portsmouth,Southend,H,0.503766549771,-0.0225492397031,2.0,1.9
10,18/11/2017 15:00,E2,Walsall,Gillingham,H,0.466526601633,-0.0489373158925,0.0,1.94
11,18/11/2017 15:00,E2,Wigan,Bradford,H,0.412389060473,-0.204894890144,0.8,1.62
