,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
5,18/11/2017 15:00,E1,Norwich,Barnsley,H,0.390349740377,-0.194445581261,-1.2,1.71
7,18/11/2017 15:00,E1,Reading,Wolves,A,0.369678950353,-0.159421578747,-1.2,1.89
12,21/11/2017 19:45,E1,Aston Villa,Sunderland,H,0.442220457664,-0.178897554758,1.2,1.61
14,21/11/2017 19:45,E1,Brentford,Burton,H,0.479978327882,-0.182273327748,0.8,1.51
15,21/11/2017 19:45,E1,Bristol City,Preston,H,0.462633708983,-0.0750006996192,0.8,1.86
16,21/11/2017 19:45,E1,Derby,QPR,H,0.447191695005,-0.130842987076,2.4,1.73
