,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,28/10/2017 16:30,SP1,Ath Madrid,Villarreal,H,0.521439040002,-0.140812615627,1.8,1.51
3,28/10/2017 20:30,SP1,Sevilla,Leganes,H,0.474686999271,-0.150313000729,0.5,1.6
