,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,21/10/2017 14:00,E2,AFC Wimbledon,Plymouth,H,0.608097988864,0.0267026400266,0.2,1.72
4,21/10/2017 14:00,E2,Doncaster,Walsall,H,0.443038949816,-0.0975015907248,1.6,1.85
10,21/10/2017 14:00,E2,Shrewsbury,Fleetwood Town,H,0.453264798786,-0.0492477640282,1.8,1.99
