,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
2,10/12/2017 11:30,I1,Chievo,Roma,A,0.580646965067,-0.0291091324936,-1.8,1.64
7,10/12/2017 19:45,I1,Milan,Bologna,H,0.478415798824,-0.179478938018,-0.6,1.52
8,11/12/2017 18:00,I1,Genoa,Atalanta,A,0.468349728474,0.0516830618077,0.2,2.4
