,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,09/12/2017 15:00,E2,Bradford,Rochdale,H,0.465002288971,-0.0531324260547,0.4,1.93
6,09/12/2017 15:00,E2,Oldham,Northampton,H,0.480173361671,-0.0326471511497,0.8,1.95
