,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,28/10/2017 11:30,E0,Man United,Tottenham,H,0.544764435135,0.0963339418615,1.0,2.23
2,28/10/2017 14:00,E0,Crystal Palace,West Ham,H,0.476608509146,0.0437080762459,0.35,2.31
