,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,09/12/2017 16:00,F1,Paris SG,Lille,H,0.669837767642,-0.21511798457,3.4,1.13
3,09/12/2017 19:00,F1,Monaco,Troyes,H,0.571336765129,-0.186238992447,2.4,1.32
5,09/12/2017 19:00,F1,Metz,Rennes,A,0.340082810255,-0.114462644291,-1.8,2.2
7,10/12/2017 14:00,F1,Amiens,Lyon,A,0.489539961895,-0.112869676659,-2.6,1.66
