,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
3,16/12/2017 15:00,SC0,Hamilton,Ross County,A,0.376833326723,0.0259561337406,-0.2,2.85
4,16/12/2017 15:00,SC0,Kilmarnock,Motherwell,A,0.442911164244,0.0980835780375,-1.2,2.9
