,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,25/11/2017 14:00,I1,Bologna,Sampdoria,A,0.378460864164,0.0134973605144,-0.2,2.74
3,25/11/2017 19:45,I1,Cagliari,Inter,A,0.512063802742,-0.0939968033181,-1.2,1.65
6,26/11/2017 14:00,I1,Udinese,Napoli,A,0.628861167767,-0.0957765133923,-1.4,1.38
