,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
0,24/11/2017 19:30,D1,Hannover,Stuttgart,H,0.546996896253,0.114096463352,2.4,2.31
1,25/11/2017 14:30,D1,Dortmund,Schalke 04,H,0.560499212879,-0.00768260530288,1.6,1.76
2,25/11/2017 14:30,D1,Ein Frankfurt,Leverkusen,H,0.403263585587,0.0273237359627,-0.2,2.66
3,25/11/2017 14:30,D1,Augsburg,Wolfsburg,H,0.507181104797,0.0834522912373,0.4,2.36
4,25/11/2017 14:30,D1,RB Leipzig,Werder Bremen,H,0.570785539008,-0.095881127659,1.4,1.5
5,25/11/2017 14:30,D1,Freiburg,Mainz,H,0.415911492018,0.0535926514381,1.4,2.76
8,26/11/2017 17:00,D1,FC Koln,Hertha,H,0.361854849693,-0.03975157601,-0.8,2.49
