,Date,Div,HomeTeam,AwayTeam,pred,probs,prob_less_bet,H-A,INFO_ODD_BET
1,18/11/2017 14:30,D1,Mainz,FC Koln,H,0.513276948481,0.0206661110428,2.6,2.03
2,18/11/2017 14:30,D1,Leverkusen,RB Leipzig,H,0.596895875356,0.148465382082,1.4,2.23
4,18/11/2017 14:30,D1,Hoffenheim,Ein Frankfurt,H,0.402260416658,-0.0543605879083,2.22044604925e-16,2.19
5,18/11/2017 14:30,D1,Wolfsburg,Freiburg,H,0.605816892151,-0.00393920540948,3.0,1.64
6,18/11/2017 17:30,D1,Hertha,M'gladbach,H,0.393767545769,0.0513017923446,0.2,2.92
