,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0512656271458,0.00343391299248,-13.2748887479,-13.2262719624,{},1,-13.2362240171,-13.2197547531,-12.611881131,-13.2982523852,-13.1613002806,-13.2482979573,-14.3350854428,-13.0377821098,-14.2102181375,-13.094872731,-12.711770003,-13.3482039219,-13.1363322543,-13.2340249923,-12.7959524148,-13.3289868486,0.0384622944417,0.00127172450782,0.614270106522,0.102457822024
