,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.180957645178,0.0046207010746,-0.688777353068,-0.688654443267,{},1,-0.689068974773,-0.688604212407,-0.692595343086,-0.68811806171,-0.687976255339,-0.68876074732,-0.688654359822,-0.688663236046,-0.691229303413,-0.688303277591,-0.688791918706,-0.688643604576,-0.683459800805,-0.689448882404,-0.688442626571,-0.688693524085,0.065630801735,0.00171643794312,0.00249309209791,0.000363610684718
