,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,10.129178226,0.492885529995,-13.3330818886,-13.2273469068,0.02,1,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 1}",1,-13.9780102116,-13.1745097136,-13.2060988253,-13.2268342234,-13.0900068014,-13.2434172624,-13.2931666673,-13.1646372442,-13.8156140353,-13.2434186062,-13.554393711,-13.1729277558,-12.7997589356,-13.2392696068,-12.9267224866,-13.3537608419,0.887398269531,0.0220696098612,0.391203951637,0.0573641517166
