,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
35,22.5997752249,0.653119027615,-13.5152525872,-8.97358054068,entropy,10,sqrt,10,50,500,"{'min_samples_leaf': 10, 'n_estimators': 500, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 10}",51,-13.5358808044,-8.830974483,-12.9614780181,-8.9522874584,-13.4859331885,-8.86308764254,-14.2351566776,-8.83454245581,-14.0353650577,-9.06646655325,-13.6357795052,-9.24486717621,-13.2861450376,-9.04505648611,-12.9458707081,-8.95136207009,0.108257441494,0.0164868059407,0.431254434452,0.132361660699
36,26.0908630192,0.444408178329,-13.4372152482,-9.99200722163e-16,entropy,30,sqrt,1,2,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",11,-13.1612817794,-9.99200722163e-16,-12.9614936285,-9.99200722163e-16,-13.3610797591,-9.99200722163e-16,-14.2101926984,-9.99200722163e-16,-14.0104057038,-9.99200722163e-16,-13.7606583737,-9.99200722163e-16,-13.0613929074,-9.99200722163e-16,-12.9708799442,-9.99200722163e-16,0.158524868,0.0103774893419,0.460653215914,0.0
37,34.80715096,0.580743789673,-13.4684348962,-9.99200722163e-16,entropy,30,sqrt,1,2,400,"{'min_samples_leaf': 1, 'n_estimators': 400, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",23,-13.3860483636,-9.99200722163e-16,-12.8116530934,-9.99200722163e-16,-13.3610768683,-9.99200722163e-16,-14.1352683837,-9.99200722163e-16,-14.0104051256,-9.99200722163e-16,-13.7606572174,-9.99200722163e-16,-13.0613923292,-9.99200722163e-16,-13.2207987315,-9.99200722163e-16,0.17392435951,0.0173516743772,0.433094496679,0.0
38,43.3446665108,0.729781985283,-13.4309684131,-9.99200722163e-16,entropy,30,sqrt,1,2,500,"{'min_samples_leaf': 1, 'n_estimators': 500, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",6,-13.2362032033,-9.99200722163e-16,-12.7367258879,-9.99200722163e-16,-13.3111263616,-9.99200722163e-16,-14.3600332334,-9.99200722163e-16,-13.9854301613,-9.99200722163e-16,-13.7856304471,-9.99200722163e-16,-13.1113376325,-9.99200722163e-16,-12.9208915582,-9.99200722163e-16,0.154066825941,0.0115835091544,0.523568886915,0.0
39,24.8705970943,0.452332645655,-13.6901014516,-0.000892034503935,entropy,30,sqrt,1,10,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",108,-13.4359988703,-0.00713627603148,-13.2861571789,-9.99200722163e-16,-13.9604563534,-9.99200722163e-16,-14.6597351174,-9.99200722163e-16,-14.534860296,-9.99200722163e-16,-13.4609749909,-9.99200722163e-16,-13.1363102841,-9.99200722163e-16,-13.0458526875,-9.99200722163e-16,0.121522886613,0.0415492602194,0.58404028223,0.0023601014583
40,33.0565891266,0.570231854916,-13.6620001979,-0.00178406900787,entropy,30,sqrt,1,10,400,"{'min_samples_leaf': 1, 'n_estimators': 400, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",106,-13.4359925105,-0.00713627603148,-13.336101904,-0.00356813801574,-13.9105041122,-9.99200722163e-16,-14.7096815769,-0.00356813801574,-14.2601426269,-9.99200722163e-16,-13.3860518326,-9.99200722163e-16,-13.1113341635,-9.99200722163e-16,-13.1458196238,-9.99200722163e-16,0.11711804113,0.0167275787035,0.538550604934,0.00252305458714
41,41.2666420937,0.72200012207,-13.6370237711,-9.99200722163e-16,entropy,30,sqrt,1,10,500,"{'min_samples_leaf': 1, 'n_estimators': 500, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",105,-13.3610716649,-9.99200722163e-16,-13.4859482207,-9.99200722163e-16,-13.7606583737,-9.99200722163e-16,-14.5098870662,-9.99200722163e-16,-14.1602462388,-9.99200722163e-16,-13.5358941021,-9.99200722163e-16,-13.1862567437,-9.99200722163e-16,-13.095836445,-9.99200722163e-16,0.133447642011,0.0256041174044,0.454993233943,0.0
42,21.3445279002,0.408765882254,-13.430969714,-1.09672401974,entropy,30,sqrt,1,30,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",7,-13.2362008906,-1.14535223051,-12.8865687356,-1.0918306559,-13.4609721001,-1.07399037883,-14.1352718527,-1.13464756866,-14.1102992011,-1.170328701,-13.6357899121,-1.10610370358,-13.0364219903,-1.03830949429,-12.9458822797,-1.01322942518,0.086099319589,0.00946665341433,0.464442189871,0.0502902743595
43,28.379960835,0.535907447338,-13.4715556757,-1.04454134996,entropy,30,sqrt,1,30,400,"{'min_samples_leaf': 1, 'n_estimators': 400, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",24,-13.1862532747,-1.07042232342,-12.9864645456,-1.01690132702,-13.66076372,-1.0383097421,-14.3600367024,-1.10253490474,-14.1103003574,-1.12394340242,-13.4359954014,-1.02047020847,-13.2362118757,-1.00619691298,-12.7959310074,-0.977551978517,0.149679701211,0.0221515483463,0.507799194366,0.0470077899245
44,35.5403808653,0.688927412033,-13.4216027499,-1.04409508725,entropy,30,sqrt,1,30,500,"{'min_samples_leaf': 1, 'n_estimators': 500, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",3,-13.2861513973,-1.08469471028,-12.7866729257,-1.00262902277,-13.3111263616,-1.05615010177,-14.2851158567,-1.07042207561,-13.9354790765,-1.11323915358,-13.685737528,-1.01333393243,-13.3111327214,-1.01333327161,-12.7709356572,-0.998958429995,0.205435714172,0.0237972982826,0.493535741014,0.0401823270669
45,19.4660388827,0.407081872225,-13.4590651133,-3.52610267318,entropy,30,sqrt,1,50,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",20,-13.3610716649,-3.51455126732,-12.661800417,-3.47173295031,-13.5358941021,-3.47173435456,-14.1602404572,-3.6037542221,-13.9854261142,-3.57164139297,-13.5358888987,-3.61802553511,-13.4359988703,-3.47887104361,-12.9958654586,-3.4785106195,0.171085360731,0.0231116311706,0.452882463139,0.0581964311765
46,25.8863231242,0.523160874844,-13.452821892,-3.5033563311,entropy,30,sqrt,1,50,400,"{'min_samples_leaf': 1, 'n_estimators': 400, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",18,-13.4110210152,-3.48957463162,-12.9614890032,-3.50741350443,-13.4859453299,-3.50741466088,-14.260139158,-3.56807308975,-14.0603498507,-3.53596034322,-13.3610728212,-3.58948059619,-13.3361024822,-3.38966874966,-12.745944357,-3.43926507301,0.155030804433,0.0214005685163,0.472575551596,0.0611597201688
47,32.1113783419,0.678954124451,-13.4902857733,-3.48774623641,entropy,30,sqrt,1,50,500,"{'min_samples_leaf': 1, 'n_estimators': 500, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",36,-13.3860472073,-3.48243827299,-12.9614878469,-3.44675623201,-13.4110233279,-3.49671082505,-14.2101926984,-3.57877709078,-14.0104005003,-3.51812031397,-13.5608638629,-3.54309571062,-13.4359982922,-3.41464464193,-12.9458788082,-3.42142680395,0.203456589516,0.0199353761371,0.416800225405,0.0545476790919
48,23.8425404131,0.416639775038,-13.5371204493,-9.99200722163e-16,entropy,30,sqrt,3,2,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",72,-13.5358912113,-9.99200722163e-16,-12.9115390746,-9.99200722163e-16,-13.6357945374,-9.99200722163e-16,-14.734659432,-9.99200722163e-16,-13.7356845657,-9.99200722163e-16,-13.7356839876,-9.99200722163e-16,-13.086369028,-9.99200722163e-16,-12.9208961868,-9.99200722163e-16,0.121130248708,0.00842439225804,0.558670882276,0.0
49,31.7480556071,0.565092593431,-13.5589737114,-0.000892034503935,entropy,30,sqrt,3,2,400,"{'min_samples_leaf': 3, 'n_estimators': 400, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",84,-13.5109168252,-9.99200722163e-16,-12.7866700349,-0.00356813801574,-13.8106106149,-0.00356813801574,-14.2601489867,-9.99200722163e-16,-13.8855297261,-9.99200722163e-16,-13.9105000651,-9.99200722163e-16,-13.5109278103,-9.99200722163e-16,-12.7959339003,-9.99200722163e-16,0.117757578866,0.0132260688271,0.496013483434,0.00154504908292
50,39.6924338341,0.750285774469,-13.530873831,-9.99200722163e-16,entropy,30,sqrt,3,2,500,"{'min_samples_leaf': 3, 'n_estimators': 500, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",62,-13.3860448946,-9.99200722163e-16,-12.8116421083,-9.99200722163e-16,-13.6607660327,-9.99200722163e-16,-14.2851216383,-9.99200722163e-16,-14.0853242368,-9.99200722163e-16,-13.7356782059,-9.99200722163e-16,-13.4360017611,-9.99200722163e-16,-12.8459165006,-9.99200722163e-16,0.21777209853,0.0440990341143,0.493887120763,0.0
51,23.3351039588,0.418137669563,-13.5433625141,-0.021854439459,entropy,30,sqrt,3,10,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",75,-13.311124049,-0.024976635698,-12.9115436999,-0.0178406074756,-13.5608650193,-0.0321128291264,-14.484908633,-0.0178406074756,-14.0603527415,-0.024976718301,-13.6108114788,-0.0249768835071,-13.3610814936,-0.0142724694599,-13.0458532661,-0.0178387646281,0.153644793652,0.0174426806195,0.486377851009,0.0054808137822
52,31.078050226,0.568286418915,-13.4684336675,-0.0196244350166,entropy,30,sqrt,3,10,400,"{'min_samples_leaf': 3, 'n_estimators': 400, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",22,-13.1862561655,-0.0214085802853,-12.7866735038,-0.0214086628883,-13.6108149478,-0.0285447737137,-14.3850116667,-0.0214087454914,-13.9604551971,-0.0142723868569,-13.4609692093,-0.0214086628883,-13.3610820718,-0.0178404422696,-12.99586488,-0.010703225739,0.168410135603,0.0176919946389,0.48500049693,0.00504630240223
53,38.7276292741,0.70747500658,-13.4965311629,-0.0182863784908,entropy,30,sqrt,3,10,500,"{'min_samples_leaf': 3, 'n_estimators': 500, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",38,-13.4609709438,-0.0214085802853,-12.8865670012,-0.0178405248726,-13.5608667538,-0.0178406074756,-14.1102945758,-0.0178406074756,-14.1852200468,-0.0142723868569,-13.4110215934,-0.0214087454914,-13.1363137531,-0.0214085802853,-13.22079526,-0.0142709951835,0.213313966378,0.0207458536934,0.424504396796,0.0027856126966
54,21.7401953638,0.431140303612,-13.5152635733,-1.40045142594,entropy,30,sqrt,3,30,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",53,-13.1862555874,-1.45220557423,-13.1113341635,-1.30948310991,-13.7856344943,-1.4093896527,-14.4099872091,-1.48431873376,-14.1852200468,-1.4593430067,-13.4859401264,-1.36657273994,-13.1113411015,-1.34873204986,-12.8459118719,-1.37356654038,0.446480356235,0.0134284720675,0.525094998227,0.0570975242336
55,29.5818198621,0.593511253595,-13.4840416124,-1.37413693466,entropy,30,sqrt,3,30,400,"{'min_samples_leaf': 3, 'n_estimators': 400, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",31,-13.3111252053,-1.40225304626,-13.0114360409,-1.28807469483,-13.7107119141,-1.36657273994,-14.160243348,-1.45220590464,-14.2101921202,-1.39868523865,-13.4609674748,-1.34159651726,-13.2611822147,-1.37014063015,-12.7459408856,-1.37356670557,0.231537318755,0.0248300746566,0.485276551199,0.0447590766995
56,37.3270119727,0.740134388208,-13.4247233126,-1.36878527095,entropy,30,sqrt,3,30,500,"{'min_samples_leaf': 3, 'n_estimators': 500, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",4,-13.4110204371,-1.38441260399,-12.961488425,-1.280938584,-13.5358917895,-1.36657282254,-14.2601397361,-1.48075018273,-14.0353771991,-1.37014079535,-13.2362014688,-1.37370901597,-13.2362078286,-1.3558685737,-12.7209507426,-1.33788958929,0.346471787174,0.0218515744753,0.482718381759,0.0520213360899
57,19.3621824682,0.394824057817,-13.4777968733,-3.77229609214,entropy,30,sqrt,3,50,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",26,-13.4609657403,-3.77858860691,-12.8615897242,-3.66797789788,-13.5109179815,-3.75718068745,-14.2351647719,-3.846383064,-14.1102986229,-3.75361337546,-13.4609663185,-3.9070396756,-13.2362043596,-3.69652242378,-12.9458828583,-3.77106300606,0.550856348779,0.0197519785479,0.460473616122,0.0714906311692
58,25.0691533685,0.55419537425,-13.5152616941,-3.7589153641,entropy,30,sqrt,3,50,400,"{'min_samples_leaf': 3, 'n_estimators': 400, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': 'sqrt', 'max_depth': 30}",52,-13.311124049,-3.73577185935,-12.7616962269,-3.67154570548,-13.5358912113,-3.68225078035,-14.385009354,-3.85708665202,-14.0853242368,-3.77858959814,-13.3860443165,-3.88919848991,-13.3860477855,-3.6751140087,-13.270779596,-3.78176581883,0.126724093069,0.0346430549933,0.472317942444,0.0779340410497
