,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.540172487497,0.00962764024734,-13.4745905655,-13.3439797851,0.008,l1,liblinear,"{'penalty': 'l1', 'C': 0.008, 'solver': 'liblinear'}",1,-14.2100395924,-13.2533175266,-13.6590277182,-13.3569870923,-13.2530243043,-13.3155188052,-13.3512358609,-13.3429436214,-12.50952854,-13.4880644347,-13.4786538126,-13.3330508717,-13.7110539845,-13.3081752199,-13.6239014822,-13.3537807095,0.0348660998799,0.00732374295944,0.45404279484,0.0627074443149
