,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.80202561617,0.0031410753727,-13.2405443452,-13.1517882688,identity,3,"(10,)",200,adam,"{'alpha': 3, 'activation': 'identity', 'max_iter': 200, 'solver': 'adam', 'hidden_layer_sizes': (10,)}",1,-13.5858579065,-13.1269830821,-12.6368474228,-13.2304582585,-13.6358061006,-13.187638372,-14.235190211,-13.009237336,-13.6857606545,-13.0056681242,-12.6368456883,-13.2697043899,-13.0863840602,-13.1483905885,-12.4210701839,-13.2362259994,0.191073527848,0.00105624792091,0.600727889483,0.0940789865977
