,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1168.24736688,1.08717089891,-13.4559510556,-9.99200722163e-16,entropy,25,,1,20,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",4,-13.2112374896,-9.99200722163e-16,-12.6368347033,-9.99200722163e-16,-13.6607723925,-9.99200722163e-16,-14.5098876444,-9.99200722163e-16,-13.7606635771,-9.99200722163e-16,-13.0613888603,-9.99200722163e-16,-13.6108241984,-9.99200722163e-16,-13.1958114814,-9.99200722163e-16,945.821423478,0.338920509551,0.527246366611,0.0
1,196.789811015,1.07071736455,-13.4996601819,-9.99200722163e-16,entropy,25,,1,20,400,"{'min_samples_leaf': 1, 'n_estimators': 400, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",12,-13.0613934856,-9.99200722163e-16,-12.6867828973,-9.99200722163e-16,-13.6607735488,-9.99200722163e-16,-14.4099918344,-9.99200722163e-16,-14.0853288621,-9.99200722163e-16,-13.3860512544,-9.99200722163e-16,-13.4609790381,-9.99200722163e-16,-13.2457969746,-9.99200722163e-16,7.53575565347,0.270316133672,0.515935053422,0.0
2,2002.64044613,1.3589785099,-13.5464900153,-0.0267605934846,entropy,25,,1,30,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",22,-13.5109272321,-0.0285450215229,-12.6867828973,-0.0214087454914,-13.6108236202,-0.024976718301,-14.3101006497,-0.0285447737137,-13.9604592442,-0.0321130769356,-13.4609721001,-0.0356811323483,-13.6857404188,-0.0214087454914,-13.1458242525,-0.0214065340726,1846.69675147,0.510677882409,0.459108504461,0.00504635130524
3,2875.68585253,1.14001464844,-13.5527343931,-0.0263145762326,entropy,25,,1,30,400,"{'min_samples_leaf': 1, 'n_estimators': 400, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",25,-13.4609796162,-0.0249768835071,-12.7617054775,-0.0214087454914,-13.6108241984,-0.0285447737137,-14.2851256855,-0.0285448563168,-14.035380668,-0.0285449389198,-13.5358964148,-0.0356811323483,-13.6357945374,-0.0214087454914,-13.0958381807,-0.0214065340726,2696.84502646,0.16142935837,0.450388294466,0.00469930142998
4,147.102695018,1.00021606684,-13.5090241104,-0.209622605594,entropy,25,,1,40,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 40, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",15,-13.0863661372,-0.196244617156,-12.6867823192,-0.206948865997,-13.4609790381,-0.228357446283,-14.5598375729,-0.203380893188,-13.6108213076,-0.235493639711,-13.4859459081,-0.203381554012,-13.8605605434,-0.210517086616,-13.320763932,-0.19265674179,1.39480661824,0.0845682824629,0.516154122772,0.0140221897786
5,189.953537524,1.61405748129,-13.5277560871,-0.205162607818,entropy,25,,1,40,400,"{'min_samples_leaf': 1, 'n_estimators': 400, 'min_samples_split': 40, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",19,-13.1113382107,-0.210517004013,-12.8116536716,-0.217653114838,-13.4360034956,-0.214085059426,-14.659733961,-0.199812672569,-13.6857433096,-0.224789473473,-13.5608684882,-0.19624527798,-13.7356880347,-0.192676892156,-13.2207975743,-0.18552136809,20.4615952838,0.211159942845,0.517160496996,0.01274420601
6,177.261248767,1.19056382775,-13.5777116871,-0.0013380517559,entropy,25,,3,20,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",30,-13.2112386459,-9.99200722163e-16,-12.6867834755,-9.99200722163e-16,-13.5109278103,-9.99200722163e-16,-14.5348654995,-9.99200722163e-16,-13.8605645905,-0.00713627603148,-13.4859522678,-0.00356813801574,-13.8855349295,-9.99200722163e-16,-13.4457308472,-9.99200722163e-16,1.62545441596,0.162286744362,0.506141205684,0.00248331896071
7,206.534157485,1.50973901153,-13.5589787708,-0.000892034503935,entropy,25,,3,20,400,"{'min_samples_leaf': 3, 'n_estimators': 400, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",27,-13.3111344559,-9.99200722163e-16,-12.7866781291,-9.99200722163e-16,-13.3610826499,-9.99200722163e-16,-14.5848125372,-9.99200722163e-16,-13.885536664,-0.00356813801574,-13.4859534242,-0.00356813801574,-13.7606658898,-9.99200722163e-16,-13.2957761034,-9.99200722163e-16,1.47225751543,0.335092056205,0.496415534929,0.00154504908292
8,172.021543294,1.09652835131,-13.4746822373,-0.062441068943,entropy,25,,3,30,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",7,-12.9614982538,-0.0606575202371,-12.7866815981,-0.0499534366021,-13.8605640124,-0.0642256582529,-14.5598329476,-0.0677942092838,-13.7356920818,-0.0784982103158,-13.3361047948,-0.0677941266808,-13.3361036385,-0.0535216572209,-13.2207969957,-0.0570837329507,2.17873344525,0.180940185765,0.528477342944,0.00855648035553
9,194.60292986,1.12885850668,-13.4465844529,-0.0637791207,entropy,25,,3,30,400,"{'min_samples_leaf': 3, 'n_estimators': 400, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 25}",3,-13.0613940637,-0.0677937136656,-12.7866804418,-0.0606576854432,-13.7107205865,-0.0570895474275,-14.2601472522,-0.0713623472996,-13.8355896263,-0.0749302375062,-13.3361047948,-0.0677941266808,-13.4110262187,-0.0535216572209,-13.1708132383,-0.0570836503562,1.87115702892,0.188120463412,0.441082175155,0.00723384916704
