,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.103418499231,0.00434321165085,-13.234303509,-13.1459936282,{},1,-13.5858613755,-13.112714908,-12.5869050104,-13.2661425297,-13.4609900231,-13.1519635175,-14.135294401,-12.9735586818,-13.8855568997,-13.0163764206,-12.7367461236,-13.244731554,-12.986491141,-13.1590977285,-12.4960492916,-13.2433636857,0.0371005695566,0.00124947570262,0.579208748408,0.100942512183
