,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,3.13145726919,0.00222849845886,-14.0599504357,-13.471240828,identity,3,"(10,)",200,adam,"{'alpha': 3, 'activation': 'identity', 'max_iter': 200, 'solver': 'adam', 'hidden_layer_sizes': (10,)}",1,-12.3353276787,-13.80723594,-15.3829070882,-13.473539061,-14.5733975976,-13.4237170394,-12.6788621852,-13.5696266558,-14.1961139807,-13.3947828487,-13.3179688386,-13.5614312292,-14.9278846585,-13.3322919365,-15.0742218534,-13.2073019136,0.907246420758,0.000453408564109,1.07624888932,0.168740538548
