,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,64.5686475039,4.22900000215,-13.5589839024,-12.7427916479,0.02,0.001,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 0.001}",1,-13.8855407111,-12.7023727583,-12.7117607524,-12.8236836686,-13.6358043661,-12.7166453104,-14.3600563599,-12.6595536979,-14.1852327663,-12.6631224967,-13.2611816365,-12.8415191547,-13.6108270892,-12.7558910288,-12.8209338791,-12.7795450681,2.5583460755,0.040663794345,0.559034476619,0.0646201350919
1,61.9857540131,4.26508721709,-13.5589839024,-12.7427916479,0.02,0.01,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 0.01}",1,-13.8855407111,-12.7023727583,-12.7117607524,-12.8236836686,-13.6358043661,-12.7166453104,-14.3600563599,-12.6595536979,-14.1852327663,-12.6631224967,-13.2611816365,-12.8415191547,-13.6108270892,-12.7558910288,-12.8209338791,-12.7795450681,0.218506770816,0.0417295869928,0.559034476619,0.0646201350919
2,61.9779987335,4.21679863334,-13.5589839024,-12.7427916479,0.02,0.1,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 0.1}",1,-13.8855407111,-12.7023727583,-12.7117607524,-12.8236836686,-13.6358043661,-12.7166453104,-14.3600563599,-12.6595536979,-14.1852327663,-12.6631224967,-13.2611816365,-12.8415191547,-13.6108270892,-12.7558910288,-12.8209338791,-12.7795450681,0.386273800718,0.0241276150243,0.559034476619,0.0646201350919
3,61.7454918027,4.20015996695,-13.5589839024,-12.7427916479,0.02,1,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 1}",1,-13.8855407111,-12.7023727583,-12.7117607524,-12.8236836686,-13.6358043661,-12.7166453104,-14.3600563599,-12.6595536979,-14.1852327663,-12.6631224967,-13.2611816365,-12.8415191547,-13.6108270892,-12.7558910288,-12.8209338791,-12.7795450681,0.215923943567,0.0356029053262,0.559034476619,0.0646201350919
4,62.0147936344,4.24582147598,-13.5589839024,-12.7427916479,0.02,10,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 10}",1,-13.8855407111,-12.7023727583,-12.7117607524,-12.8236836686,-13.6358043661,-12.7166453104,-14.3600563599,-12.6595536979,-14.1852327663,-12.6631224967,-13.2611816365,-12.8415191547,-13.6108270892,-12.7558910288,-12.8209338791,-12.7795450681,0.189040083789,0.0177543709699,0.559034476619,0.0646201350919
5,61.7570096254,4.26329037547,-13.5589839024,-12.7427916479,0.02,auto,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 'auto'}",1,-13.8855407111,-12.7023727583,-12.7117607524,-12.8236836686,-13.6358043661,-12.7166453104,-14.3600563599,-12.6595536979,-14.1852327663,-12.6631224967,-13.2611816365,-12.8415191547,-13.6108270892,-12.7558910288,-12.8209338791,-12.7795450681,0.319727433389,0.0655698632554,0.559034476619,0.0646201350919
