,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1798812747,0.0682781338692,-13.4346847512,-13.26519756,0.008,l1,liblinear,"{'penalty': 'l1', 'C': 0.008, 'solver': 'liblinear'}",1,-14.239032691,-13.0750027017,-13.2641626434,-13.3512389325,-13.1480679318,-13.3761168987,-13.9317188258,-13.119043558,-14.1349035531,-13.1646541385,-13.1770968172,-13.3305061262,-12.7417253544,-13.3553845723,-12.8395941942,-13.3496335518,0.0507466666827,0.0655639534035,0.547320172231,0.115584717985
