,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,58.3216653764,5.19628739357,-13.6058134468,-12.7744571906,0.01,0.01,linear,"{'kernel': 'linear', 'C': 0.01, 'gamma': 0.01}",4,-13.8355919389,-12.7237810082,-12.8865779862,-12.9307254136,-13.635803788,-12.7737331231,-14.4349766274,-12.6666881566,-14.1602566457,-12.7309147235,-13.2861548663,-12.8486534483,-13.6857502475,-12.7344814573,-12.9209002369,-12.786680194,1.84118090288,0.941147150524,0.517620542391,0.077258506088
1,52.8048621416,4.27830463648,-13.6058134468,-12.7744571906,0.01,0.1,linear,"{'kernel': 'linear', 'C': 0.01, 'gamma': 0.1}",4,-13.8355919389,-12.7237810082,-12.8865779862,-12.9307254136,-13.635803788,-12.7737331231,-14.4349766274,-12.6666881566,-14.1602566457,-12.7309147235,-13.2861548663,-12.8486534483,-13.6857502475,-12.7344814573,-12.9209002369,-12.786680194,0.548252020688,0.0466692582029,0.517620542391,0.077258506088
2,53.0215626657,4.32325667143,-13.6058134468,-12.7744571906,0.01,1,linear,"{'kernel': 'linear', 'C': 0.01, 'gamma': 1}",4,-13.8355919389,-12.7237810082,-12.8865779862,-12.9307254136,-13.635803788,-12.7737331231,-14.4349766274,-12.6666881566,-14.1602566457,-12.7309147235,-13.2861548663,-12.8486534483,-13.6857502475,-12.7344814573,-12.9209002369,-12.786680194,0.608957475129,0.0558331295139,0.517620542391,0.077258506088
3,65.879560262,4.21444511414,-13.574594377,-12.7405618961,0.03,0.01,linear,"{'kernel': 'linear', 'C': 0.03, 'gamma': 0.01}",1,-13.9604627132,-12.7273495592,-12.6867869445,-12.8236835034,-13.7107269463,-12.7416221113,-14.3600580944,-12.6559860555,-14.1852327663,-12.641713999,-13.3361042167,-12.8343830439,-13.485956315,-12.7309143105,-12.8709182151,-12.7688425857,0.231343229486,0.0330681006754,0.55960072603,0.0649077731913
4,66.3661198616,4.21491184831,-13.574594377,-12.7405618961,0.03,0.1,linear,"{'kernel': 'linear', 'C': 0.03, 'gamma': 0.1}",1,-13.9604627132,-12.7273495592,-12.6867869445,-12.8236835034,-13.7107269463,-12.7416221113,-14.3600580944,-12.6559860555,-14.1852327663,-12.641713999,-13.3361042167,-12.8343830439,-13.485956315,-12.7309143105,-12.8709182151,-12.7688425857,0.420288143233,0.0498688939162,0.55960072603,0.0649077731913
5,66.299197346,4.19925898314,-13.574594377,-12.7405618961,0.03,1,linear,"{'kernel': 'linear', 'C': 0.03, 'gamma': 1}",1,-13.9604627132,-12.7273495592,-12.6867869445,-12.8236835034,-13.7107269463,-12.7416221113,-14.3600580944,-12.6559860555,-14.1852327663,-12.641713999,-13.3361042167,-12.8343830439,-13.485956315,-12.7309143105,-12.8709182151,-12.7688425857,0.186396544227,0.0566032279851,0.55960072603,0.0649077731913
6,97.275406152,4.08683270216,-13.6089371173,-12.7414546374,0.1,0.01,linear,"{'kernel': 'linear', 'C': 0.1, 'gamma': 0.01}",7,-14.0603602576,-12.7166465494,-12.7367322477,-12.8807732161,-13.5109335919,-12.7773032436,-14.5348759064,-12.6452818892,-14.3101029624,-12.6345778882,-13.3111327214,-12.8058395092,-13.4110360474,-12.7059384182,-12.9958799231,-12.7652763855,0.50522697639,0.102817405741,0.594432525028,0.0774244441332
7,97.2304086685,4.14870274067,-13.6089371173,-12.7414546374,0.1,0.1,linear,"{'kernel': 'linear', 'C': 0.1, 'gamma': 0.1}",7,-14.0603602576,-12.7166465494,-12.7367322477,-12.8807732161,-13.5109335919,-12.7773032436,-14.5348759064,-12.6452818892,-14.3101029624,-12.6345778882,-13.3111327214,-12.8058395092,-13.4110360474,-12.7059384182,-12.9958799231,-12.7652763855,0.332379619381,0.160914615698,0.594432525028,0.0774244441332
8,97.3781212568,4.1030343473,-13.6089371173,-12.7414546374,0.1,1,linear,"{'kernel': 'linear', 'C': 0.1, 'gamma': 1}",7,-14.0603602576,-12.7166465494,-12.7367322477,-12.8807732161,-13.5109335919,-12.7773032436,-14.5348759064,-12.6452818892,-14.3101029624,-12.6345778882,-13.3111327214,-12.8058395092,-13.4110360474,-12.7059384182,-12.9958799231,-12.7652763855,0.396637630486,0.140132813465,0.594432525028,0.0774244441332
