,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,8.57820439339,0.0908132791519,-14.567422681,-6.82922038013,100,10,"{'epochs': 10, 'batch_size': 100}",1,-14.9094847601,-7.0612297367,-14.6597513059,-6.77578918602,-14.5099281157,-6.69372754607,-14.9594549243,-6.74367990883,-14.7846186112,-6.67587413512,-14.3850295897,-6.74723532598,-14.3600598289,-7.07549055913,-13.970622787,-6.86073664319,1.5013770706,0.0178501128538,0.308615467939,0.147579474443
