,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,2.01546084881,0.0975368916988,-13.7182267012,-12.637103796,1500,3,Adamax,"{'epochs': 3, 'optimizer': 'Adamax', 'batch_size': 1500}",1,-13.8356110183,-12.541829346,-13.0364416477,-12.6203255739,-13.7357221462,-12.4918781397,-14.1602797722,-12.4169449285,-14.2851366705,-12.6131783117,-13.8356092838,-12.8236953157,-13.4110678463,-12.7880144311,-13.4457482046,-12.8009643217,0.156784092144,0.0374316543127,0.383753896157,0.143148639279
