,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,61.0303169191,1.54498741031,-13.3466833716,-0.00133797470943,entropy,30,,1,16,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 16, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",1,-13.4609778817,-0.0035680554127,-12.7117595961,-0.0035680554127,-13.3111396593,-9.99200722163e-16,-13.9854388338,-9.99200722163e-16,-13.7107246337,-9.99200722163e-16,-13.4110267969,-9.99200722163e-16,-13.4360098554,-9.99200722163e-16,-12.7459553501,-0.00356768685001,5.1864902088,0.210085164091,0.407866733004,0.00172731792569
