,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.297904491425,0.0551331043243,-13.9368067362,-13.7918554769,{},1,-14.0604094013,-13.847788841,-13.4360717187,-13.9441246025,-14.1353360286,-13.7371758191,-14.9594838324,-13.6765149121,-13.7857079208,-13.7764223635,-13.6108773893,-13.8477822327,-13.8356526459,-13.7121975313,-13.6707225566,-13.7928375129,0.0816758845087,0.0316406633428,0.441797347393,0.0808703239623
