,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,2.35728219151,0.156520009041,-13.6276848504,-13.3739066392,1500,3,Adam,"{'epochs': 3, 'optimizer': 'Adam', 'batch_size': 1500}",1,-13.8356069711,-13.3517788334,-13.2611960906,-13.4088663157,-13.9355068282,-13.4088705285,-13.9854579131,-13.2875587921,-14.3101139475,-13.3446421443,-13.3610988385,-13.3767526606,-12.9365591355,-13.4088688764,-13.3957713901,-13.4039149626,0.480710337873,0.0814743708662,0.42845822193,0.0408925589561
