,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_max_samples,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,33.9380553663,1.23667052388,-13.424730468,-8.09897830565,0.5,0.1,350,"{'max_features': 0.5, 'max_samples': 0.1, 'n_estimators': 350}",2,-13.3860535671,-7.8283554552,-12.5119593038,-8.12093806412,-13.4859511115,-7.99249096037,-14.4099935689,-7.86047117543,-14.1352793688,-8.17089232675,-13.2112334425,-8.34572580293,-13.2611920434,-8.25652664789,-12.9958712444,-8.21642601249,1.7856342005,0.0621796370063,0.566829289536,0.175576038327
1,106.701249748,2.69186514616,-13.3841429162,-8.10031601508,0.5,0.1,400,"{'max_features': 0.5, 'max_samples': 0.1, 'n_estimators': 400}",1,-13.4859487989,-7.86403559631,-12.6368283435,-8.27079672186,-13.5858480778,-7.88544723291,-14.3850180265,-7.89971912415,-13.8855360859,-8.16018840832,-13.1113376325,-8.30647678037,-13.0613975327,-8.21370841348,-12.9208938725,-8.20215584325,3.11574159699,1.0262151416,0.531026162977,0.173427205592
2,48.9098311365,1.58735918999,-13.4715600846,-8.0592845058,0.5,0.1,450,"{'max_features': 0.5, 'max_samples': 0.1, 'n_estimators': 450}",4,-13.4859464862,-7.84619457582,-12.7117509237,-8.19586689737,-13.4859511115,-7.89971895894,-14.5598375729,-7.93896748588,-13.985432474,-8.07098644478,-13.2861560226,-8.32788569107,-13.2611914653,-8.11023464131,-12.9958706658,-8.08442135126,14.8738513651,0.387308018563,0.539802495929,0.14979599727
3,32.0616742074,1.08626115322,-13.5308788903,-8.24259412373,0.6,0.1,350,"{'max_features': 0.6, 'max_samples': 0.1, 'n_estimators': 350}",6,-13.66076372,-8.10666815535,-12.7617002741,-8.32788593888,-13.6358014753,-8.20300672533,-14.1852264065,-8.08525957507,-14.0603515852,-8.22798228719,-13.7356880347,-8.43849598708,-13.0114493386,-8.35643261246,-13.1958080099,-8.19502170847,0.251369312267,0.182511992538,0.467991732111,0.115046331411
4,36.8427226245,1.24285563827,-13.4559496101,-8.23322750012,0.6,0.1,400,"{'max_features': 0.6, 'max_samples': 0.1, 'n_estimators': 400}",3,-13.4110233279,-8.10666782494,-12.8116490463,-8.29577360537,-13.5359021964,-8.14234846167,-14.135279947,-8.12450777159,-13.7356880347,-8.27793539338,-13.4859482207,-8.36713479623,-13.4360063864,-8.3385925006,-13.0958393379,-8.21285964715,0.193798348148,0.213261521135,0.369841095801,0.0945085565551
5,41.5979958475,1.41981914639,-13.5901971179,-8.19576334409,0.6,0.1,450,"{'max_features': 0.6, 'max_samples': 0.1, 'n_estimators': 450}",9,-13.6357904902,-8.04957811231,-12.9115448562,-8.26009346426,-13.5359021964,-8.13878065407,-14.2851233728,-8.09596283267,-14.0853253931,-8.16732443654,-13.7606601082,-8.44920007072,-13.4609801944,-8.26366251091,-13.0458567376,-8.14150467124,0.289840195433,0.243069185429,0.438128939007,0.117955977856
6,37.7385685146,1.30686604977,-13.549613469,-8.24705479658,0.7,0.1,350,"{'max_features': 0.7, 'max_samples': 0.1, 'n_estimators': 350}",8,-13.3361059512,-8.19587061451,-13.0613934856,-8.33502494081,-13.7356897692,-8.11737438667,-14.6347589968,-8.27079986078,-14.0603562105,-8.23155100343,-13.3361065293,-8.32075197573,-13.1612973898,-8.26723040111,-13.0708532449,-8.23783518959,0.548096132824,0.169715719197,0.522324736551,0.065099060619
7,45.5116076469,1.60891211033,-13.5277587614,-8.24527159658,0.7,0.1,400,"{'max_features': 0.7, 'max_samples': 0.1, 'n_estimators': 400}",5,-13.336101904,-8.1994380091,-12.8616036001,-8.39211250576,-13.7356903473,-8.15662357443,-14.5098893789,-8.26009536413,-14.1602514423,-8.18873466889,-13.411027375,-8.30291136826,-13.2861675859,-8.30291235949,-12.9208996583,-8.15934492257,3.34834402228,0.230228809599,0.539510518183,0.0782350661432
8,48.3018616736,1.24358358979,-13.5340027054,-8.21761819414,0.7,0.1,450,"{'max_features': 0.7, 'max_samples': 0.1, 'n_estimators': 450}",7,-13.485949377,-8.19230231129,-13.011447026,-8.36713595267,-13.4859476425,-8.05671537957,-14.5598364166,-8.28507084338,-13.9604615568,-8.23511905884,-13.3361047948,-8.28150270537,-13.535907978,-8.13878073667,-12.8959054652,-8.18431856533,2.61730602007,0.165010564837,0.494735115468,0.0902411704027
