,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.397699147463,0.00655162334442,-14.5486495788,-14.1044246995,entropy,3,,2,10,"{'max_features': None, 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0424203550009,0.00179436157779,0.264672366457,0.123975419973
1,0.34452316165,0.00382220745087,-14.5486495788,-14.1044246995,entropy,3,,2,30,"{'max_features': None, 'min_samples_split': 30, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0114718452386,0.0011025176822,0.264672366457,0.123975419973
2,0.342394083738,0.00342506170273,-14.5486495788,-14.1044246995,entropy,3,,2,50,"{'max_features': None, 'min_samples_split': 50, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.00812274951718,0.0012261018087,0.264672366457,0.123975419973
3,0.343376278877,0.00365483760834,-14.5486495788,-14.1044246995,entropy,3,,2,70,"{'max_features': None, 'min_samples_split': 70, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0233186516173,0.00169505329095,0.264672366457,0.123975419973
4,0.337784260511,0.00585362315178,-14.5486495788,-14.1044246995,entropy,3,,3,10,"{'max_features': None, 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 3}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0207143349565,0.00397425780764,0.264672366457,0.123975419973
5,0.384223878384,0.00362128019333,-14.5486495788,-14.1044246995,entropy,3,,3,30,"{'max_features': None, 'min_samples_split': 30, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 3}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0501296982335,0.000663458096156,0.264672366457,0.123975419973
6,0.408289939165,0.00400224328041,-14.5486495788,-14.1044246995,entropy,3,,3,50,"{'max_features': None, 'min_samples_split': 50, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 3}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0322457617801,0.00157703924088,0.264672366457,0.123975419973
7,0.465723514557,0.0033121407032,-14.5486495788,-14.1044246995,entropy,3,,3,70,"{'max_features': None, 'min_samples_split': 70, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 3}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0822608455545,0.000649114213484,0.264672366457,0.123975419973
8,0.393952578306,0.00277125835419,-14.5486495788,-14.1044246995,entropy,3,,4,10,"{'max_features': None, 'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0440951886239,0.000237223910313,0.264672366457,0.123975419973
9,0.349961102009,0.00319463014603,-14.5486495788,-14.1044246995,entropy,3,,4,30,"{'max_features': None, 'min_samples_split': 30, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4}",49,-14.559787851,-13.9226074818,-14.1852235157,-14.2366470764,-14.8345506167,-14.1403082586,-14.6097082933,-14.1687728247,-14.6847285828,-13.9048325437,-14.9344498956,-14.0510992738,-14.4349448286,-14.161682889,-14.1455115515,-14.2494472477,0.0140271010482,0.000636578462878,0.264672366457,0.123975419973
