,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0537785291672,0.0155003666878,0.649390454388,0.651332110872,{},1,0.64150147083,0.65232201847,0.663154540582,0.649402416523,0.648893606425,0.651393988138,0.62284703787,0.655180842938,0.636354619926,0.653456373486,0.667056355802,0.648682778428,0.65160736217,0.650912291076,0.663719001978,0.649306177918,0.0237852422218,0.0161650820851,0.0143558591006,0.00210155631909
