,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,3.52801060677,0.0069297850132,-14.0714802663,-13.2882722767,identity,3,"(10,)",200,adam,"{'alpha': 3, 'activation': 'identity', 'max_iter': 200, 'solver': 'adam', 'hidden_layer_sizes': (10,)}",1,-16.0211239274,-13.2842670912,-13.1081861737,-13.1947055303,-16.2292273802,-13.0752940319,-11.8597966654,-13.6424891464,-13.1876684946,-13.2429636022,-14.6529450714,-13.004348224,-12.7689875832,-13.4815734564,-14.742321551,-13.3805371311,0.256968740178,0.00669630156914,1.48265096114,0.196260029746
