,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.289363771677,0.133816987276,-15.6476620369,-15.647662031,0.001,l1,liblinear,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",4,-15.6598986173,-15.6459122749,-15.6440340142,-15.6481803259,-15.6440340142,-15.6481803259,-15.6440340142,-15.6481803259,-15.6440340142,-15.6481803259,-15.6440340142,-15.6481803259,-15.6440340142,-15.6481803259,-15.6571913178,-15.6463020183,0.0628792756079,0.13468893732,0.00632026410871,0.000902985200664
1,0.503513067961,0.00439339876175,-13.7721143827,-13.6684513827,0.003,l1,liblinear,"{'penalty': 'l1', 'C': 0.003, 'solver': 'liblinear'}",3,-14.7900579926,-13.5726457631,-13.641500525,-13.6249187338,-13.6995509044,-13.7576033957,-13.7575952365,-13.666379835,-14.0478478059,-13.5585788026,-13.6705334419,-13.6746739942,-13.2351592914,-13.6746736102,-13.3334458203,-13.8181369273,0.0508622569713,0.0026696935,0.450909217688,0.0818392968945
2,0.773474752903,0.00609922409058,-13.3984030961,-13.270379169,0.01,l1,liblinear,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear'}",1,-14.0940296016,-13.1081774657,-13.3222089913,-13.3263600065,-13.2061142797,-13.2600171956,-14.0478182409,-13.2019687359,-14.0768565333,-13.1853844491,-12.886852311,-13.2931873052,-12.9158717893,-13.3885548739,-12.6362479948,-13.3993833197,0.0874173833886,0.00603325376589,0.557229242475,0.0952513032509
3,1.04526743293,0.00927028059959,-13.5435229974,-13.1506523065,0.03,l1,liblinear,"{'penalty': 'l1', 'C': 0.03, 'solver': 'liblinear'}",2,-14.2390259774,-13.1040278722,-13.4673292286,-13.1356259251,-13.1190377026,-13.2392842933,-13.8736677744,-13.0775770814,-14.1929512449,-13.069284938,-13.5834373788,-13.1397689731,-12.7707468485,-13.1107460391,-13.101031526,-13.3289033301,0.235639775631,0.00608687872162,0.499410535555,0.0834418066674
