,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,75.2005389035,5.30766999722,-13.7104028879,-12.8303359521,0.02,1,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 1}",1,-14.3260133295,-12.6603017825,-13.4673218374,-12.8246388216,-13.0319570939,-12.9407378527,-14.2509801226,-12.712687446,-14.2219660197,-12.7582994663,-14.0478135374,-12.9656093875,-13.0319544062,-12.8951278482,-13.3043582231,-12.8852850122,1.07018763283,0.0692678089401,0.523386135032,0.103488751435
