,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,185.562667549,0.995121479034,-13.4122451095,-9.99200722163e-16,entropy,30,,1,16,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 16, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",1,-13.1612921863,-9.99200722163e-16,-12.5868917127,-9.99200722163e-16,-13.3860610832,-9.99200722163e-16,-14.3850203391,-9.99200722163e-16,-13.7107176957,-9.99200722163e-16,-13.3610814936,-9.99200722163e-16,-13.6108253547,-9.99200722163e-16,-13.0958422308,-9.99200722163e-16,0.554697685686,0.210494840181,0.490218410748,0.0
1,187.716161847,1.02648347616,-13.6026883307,-9.99200722163e-16,entropy,30,,1,18,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 18, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",7,-13.0613894384,-9.99200722163e-16,-13.06139522,-9.99200722163e-16,-13.6108253547,-9.99200722163e-16,-14.4849167272,-9.99200722163e-16,-13.960462135,-9.99200722163e-16,-13.7107182739,-9.99200722163e-16,-13.5359027745,-9.99200722163e-16,-13.3957470897,-9.99200722163e-16,2.90847963514,0.456234366216,0.440378060556,0.0
2,183.594424903,1.09808400273,-13.4340977212,-9.99200722163e-16,entropy,30,,1,20,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",2,-13.1363149094,-9.99200722163e-16,-12.536937737,-9.99200722163e-16,-13.4859534242,-9.99200722163e-16,-14.5848102246,-9.99200722163e-16,-13.9354871707,-9.99200722163e-16,-13.2112345988,-9.99200722163e-16,-13.6108259329,-9.99200722163e-16,-12.9708828371,-9.99200722163e-16,1.52092692042,0.300144486264,0.588149017702,0.0
3,179.571375936,0.992774248123,-13.4902935069,-0.000892034503935,entropy,30,,1,22,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 22, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",4,-12.7367299351,-9.99200722163e-16,-12.5369348462,-9.99200722163e-16,-13.4859516897,-9.99200722163e-16,-14.4599411848,-0.00356813801574,-13.9854330521,-9.99200722163e-16,-13.7356909255,-9.99200722163e-16,-13.5608742699,-0.00356813801574,-13.4207418614,-9.99200722163e-16,1.42169746148,0.234795284276,0.584426200367,0.00154504908292
4,193.969529986,1.42047083378,-13.6744955305,-0.0013380517559,entropy,30,,1,24,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 24, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",10,-13.5608760043,-0.00356813801574,-12.8116548279,-0.00356813801574,-13.6108253547,-0.00356813801574,-14.7346576975,-9.99200722163e-16,-13.9854342085,-9.99200722163e-16,-13.6108207294,-9.99200722163e-16,-13.4859545805,-9.99200722163e-16,-13.5956838553,-9.99200722163e-16,4.96148327543,0.586479151505,0.503497307732,0.00172741738899
5,187.916621357,1.16265082359,-13.4934167438,-9.99200722163e-16,entropy,30,,2,16,350,"{'min_samples_leaf': 2, 'n_estimators': 350, 'min_samples_split': 16, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",5,-13.0114429789,-9.99200722163e-16,-12.8116525153,-9.99200722163e-16,-13.5359033527,-9.99200722163e-16,-14.4849190399,-9.99200722163e-16,-13.9604609787,-9.99200722163e-16,-13.7606682024,-9.99200722163e-16,-13.1862636816,-9.99200722163e-16,-13.1958080099,-9.99200722163e-16,1.77265063875,0.265308694755,0.518963077376,0.0
6,186.611847937,1.04636222124,-13.4528288306,-9.99200722163e-16,entropy,30,,2,18,350,"{'min_samples_leaf': 2, 'n_estimators': 350, 'min_samples_split': 18, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",3,-13.2611827928,-9.99200722163e-16,-12.9365209768,-9.99200722163e-16,-13.1612887174,-9.99200722163e-16,-14.3850220736,-9.99200722163e-16,-13.7107171176,-9.99200722163e-16,-13.6108218858,-9.99200722163e-16,-13.2362112975,-9.99200722163e-16,-13.3207702964,-9.99200722163e-16,1.62601015913,0.164773644596,0.420301646422,0.0
7,184.620700389,1.0682965219,-13.6151754961,-0.000446017251968,entropy,30,,2,20,350,"{'min_samples_leaf': 2, 'n_estimators': 350, 'min_samples_split': 20, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",8,-13.2861606479,-9.99200722163e-16,-12.761703743,-9.99200722163e-16,-13.6607718143,-9.99200722163e-16,-14.6097846107,-9.99200722163e-16,-13.9105098938,-0.00356813801574,-13.6607700798,-9.99200722163e-16,-13.510926654,-9.99200722163e-16,-13.5207082191,-9.99200722163e-16,1.73925365698,0.190849566251,0.492094112079,0.00118005072915
8,182.421147376,1.0420203805,-13.4996603987,-0.0013380517559,entropy,30,,2,22,350,"{'min_samples_leaf': 2, 'n_estimators': 350, 'min_samples_split': 22, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",6,-13.1363143312,-9.99200722163e-16,-12.7117567053,-9.99200722163e-16,-13.4859522678,-9.99200722163e-16,-14.5348649213,-9.99200722163e-16,-13.7856402759,-0.00356813801574,-13.6857473567,-0.00356813801574,-13.3860564579,-0.00356813801574,-13.2707853818,-9.99200722163e-16,1.27236413126,0.167595601963,0.500811199789,0.00172741738899
9,180.558137476,1.04284632206,-13.6432735696,-0.00579821395019,entropy,30,,2,24,350,"{'min_samples_leaf': 2, 'n_estimators': 350, 'min_samples_split': 24, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",9,-13.411027375,-0.00713627603148,-12.8116519371,-0.00356813801574,-13.7107217428,-0.00713627603148,-14.6597368519,-0.00356813801574,-13.9105075812,-0.0107043314442,-13.5109249195,-0.014272552063,-13.6357962719,-9.99200722163e-16,-13.4957151832,-9.99200722163e-16,0.778994491445,0.16406424766,0.486594636745,0.00469907255413
